Time [seconds]	Counts
4.98483e+11	197
1.49545e+12	195
2.49241e+12	200
3.48938e+12	186
4.48634e+12	166
5.48331e+12	171
6.48027e+12	181
7.47724e+12	210
8.47421e+12	181
9.47117e+12	189
1.04681e+13	166
1.14651e+13	180
1.24621e+13	185
1.3459e+13	180
1.4456e+13	189
1.5453e+13	219
1.64499e+13	198
1.74469e+13	207
1.84439e+13	160
1.94408e+13	186
2.04378e+13	195
2.14348e+13	175
2.24317e+13	186
2.34287e+13	182
2.44257e+13	182
2.54226e+13	173
2.64196e+13	202
2.74165e+13	182
2.84135e+13	167
2.94105e+13	193
3.04074e+13	190
3.14044e+13	164
3.24014e+13	202
3.33983e+13	163
3.43953e+13	181
3.53923e+13	199
3.63892e+13	184
3.73862e+13	162
3.83832e+13	198
3.93801e+13	182
4.03771e+13	164
4.13741e+13	201
4.2371e+13	187
4.3368e+13	193
4.4365e+13	180
4.53619e+13	181
4.63589e+13	184
4.73559e+13	185
4.83528e+13	204
4.93498e+13	201
5.03468e+13	182
5.13437e+13	217
5.23407e+13	178
5.33376e+13	174
5.43346e+13	187
5.53316e+13	177
5.63285e+13	207
5.73255e+13	176
5.83225e+13	198
5.93194e+13	162
6.03164e+13	165
6.13134e+13	194
6.23103e+13	170
6.33073e+13	189
6.43043e+13	185
6.53012e+13	173
6.62982e+13	185
6.72952e+13	191
6.82921e+13	168
6.92891e+13	207
7.02861e+13	215
7.1283e+13	164
7.228e+13	168
7.3277e+13	190
7.42739e+13	185
7.52709e+13	179
7.62678e+13	154
7.72648e+13	203
7.82618e+13	178
7.92587e+13	188
8.02557e+13	185
8.12527e+13	170
8.22496e+13	185
8.32466e+13	193
8.42436e+13	175
8.52405e+13	197
8.62375e+13	169
8.72345e+13	199
8.82314e+13	193
8.92284e+13	190
9.02254e+13	186
9.12223e+13	179
9.22193e+13	171
9.32163e+13	172
9.42132e+13	186
9.52102e+13	170
9.62072e+13	180
9.72041e+13	200
9.82011e+13	200
9.9198e+13	180
1.00195e+14	202
1.01192e+14	186
1.02189e+14	195
1.03186e+14	202
1.04183e+14	199
1.0518e+14	188
1.06177e+14	169
1.07174e+14	208
1.08171e+14	177
1.09168e+14	155
1.10165e+14	175
1.11162e+14	217
1.12159e+14	178
1.13156e+14	194
1.14153e+14	189
1.15149e+14	180
1.16146e+14	180
1.17143e+14	215
1.1814e+14	184
1.19137e+14	182
1.20134e+14	169
1.21131e+14	186
1.22128e+14	171
1.23125e+14	198
1.24122e+14	186
1.25119e+14	198
1.26116e+14	205
1.27113e+14	174
1.2811e+14	179
1.29107e+14	170
1.30104e+14	183
1.31101e+14	192
1.32098e+14	161
1.33095e+14	178
1.34092e+14	179
1.35089e+14	189
1.36086e+14	216
1.37083e+14	188
1.3808e+14	179
1.39077e+14	206
1.40074e+14	192
1.41071e+14	194
1.42068e+14	167
1.43065e+14	179
1.44061e+14	177
1.45058e+14	182
1.46055e+14	186
1.47052e+14	179
1.48049e+14	198
1.49046e+14	181
1.50043e+14	188
1.5104e+14	195
1.52037e+14	218
1.53034e+14	185
1.54031e+14	208
1.55028e+14	191
1.56025e+14	184
1.57022e+14	173
1.58019e+14	171
1.59016e+14	167
1.60013e+14	177
1.6101e+14	198
1.62007e+14	173
1.63004e+14	189
1.64001e+14	195
1.64998e+14	175
1.65995e+14	173
1.66992e+14	218
1.67989e+14	167
1.68986e+14	184
1.69983e+14	191
1.7098e+14	183
1.71977e+14	185
1.72973e+14	182
1.7397e+14	214
1.74967e+14	192
1.75964e+14	177
1.76961e+14	197
1.77958e+14	193
1.78955e+14	195
1.79952e+14	169
1.80949e+14	182
1.81946e+14	193
1.82943e+14	170
1.8394e+14	198
1.84937e+14	180
1.85934e+14	174
1.86931e+14	174
1.87928e+14	194
1.88925e+14	172
1.89922e+14	171
1.90919e+14	184
1.91916e+14	174
1.92913e+14	171
1.9391e+14	185
1.94907e+14	177
1.95904e+14	192
1.96901e+14	181
1.97898e+14	197
1.98895e+14	169
1.99892e+14	177
2.00889e+14	175
2.01885e+14	197
2.02882e+14	167
2.03879e+14	147
2.04876e+14	195
2.05873e+14	189
2.0687e+14	175
2.07867e+14	184
2.08864e+14	179
2.09861e+14	219
2.10858e+14	186
2.11855e+14	181
2.12852e+14	193
2.13849e+14	162
2.14846e+14	184
2.15843e+14	193
2.1684e+14	164
2.17837e+14	193
2.18834e+14	159
2.19831e+14	221
2.20828e+14	181
2.21825e+14	187
2.22822e+14	179
2.23819e+14	171
2.24816e+14	180
2.25813e+14	199
2.2681e+14	183
2.27807e+14	183
2.28804e+14	184
2.29801e+14	179
2.30797e+14	215
2.31794e+14	192
2.32791e+14	190
