Time [seconds]	Counts
4.98493e+11	160
1.49548e+12	191
2.49247e+12	202
3.48945e+12	176
4.48644e+12	144
5.48343e+12	175
6.48041e+12	174
7.4774e+12	172
8.47438e+12	170
9.47137e+12	196
1.04684e+13	176
1.14653e+13	203
1.24623e+13	179
1.34593e+13	155
1.44563e+13	181
1.54533e+13	208
1.64503e+13	176
1.74473e+13	179
1.84442e+13	161
1.94412e+13	194
2.04382e+13	182
2.14352e+13	153
2.24322e+13	175
2.34292e+13	173
2.44262e+13	178
2.54232e+13	178
2.64201e+13	178
2.74171e+13	197
2.84141e+13	160
2.94111e+13	199
3.04081e+13	157
3.14051e+13	189
3.24021e+13	186
3.3399e+13	181
3.4396e+13	179
3.5393e+13	178
3.639e+13	192
3.7387e+13	185
3.8384e+13	180
3.9381e+13	184
4.03779e+13	165
4.13749e+13	166
4.23719e+13	165
4.33689e+13	169
4.43659e+13	167
4.53629e+13	192
4.63599e+13	165
4.73569e+13	217
4.83538e+13	168
4.93508e+13	183
5.03478e+13	173
5.13448e+13	195
5.23418e+13	189
5.33388e+13	193
5.43358e+13	166
5.53327e+13	190
5.63297e+13	174
5.73267e+13	161
5.83237e+13	159
5.93207e+13	177
6.03177e+13	160
6.13147e+13	173
6.23116e+13	158
6.33086e+13	144
6.43056e+13	202
6.53026e+13	186
6.62996e+13	166
6.72966e+13	176
6.82936e+13	173
6.92906e+13	199
7.02875e+13	211
7.12845e+13	170
7.22815e+13	181
7.32785e+13	176
7.42755e+13	170
7.52725e+13	163
7.62695e+13	171
7.72664e+13	169
7.82634e+13	171
7.92604e+13	172
8.02574e+13	152
8.12544e+13	163
8.22514e+13	180
8.32484e+13	195
8.42453e+13	155
8.52423e+13	184
8.62393e+13	189
8.72363e+13	170
8.82333e+13	174
8.92303e+13	160
9.02273e+13	180
9.12243e+13	182
9.22212e+13	185
9.32182e+13	167
9.42152e+13	153
9.52122e+13	161
9.62092e+13	181
9.72062e+13	199
9.82032e+13	168
9.92001e+13	171
1.00197e+14	188
1.01194e+14	171
1.02191e+14	183
1.03188e+14	222
1.04185e+14	183
1.05182e+14	193
1.06179e+14	156
1.07176e+14	179
1.08173e+14	173
1.0917e+14	213
1.10167e+14	162
1.11164e+14	177
1.12161e+14	179
1.13158e+14	203
1.14155e+14	173
1.15152e+14	186
1.16149e+14	182
1.17146e+14	185
1.18143e+14	172
1.1914e+14	166
1.20137e+14	185
1.21134e+14	198
1.22131e+14	165
1.23128e+14	153
1.24125e+14	164
1.25122e+14	189
1.26119e+14	173
1.27116e+14	195
1.28113e+14	191
1.2911e+14	205
1.30107e+14	189
1.31104e+14	168
1.32101e+14	183
1.33098e+14	177
1.34095e+14	178
1.35092e+14	172
1.36089e+14	186
1.37086e+14	182
1.38083e+14	198
