Channel	Counts
191.488	41
192.488	49
193.488	31
194.488	43
195.488	43
196.488	32
197.488	45
198.488	42
199.488	48
200.488	50
201.488	48
202.488	42
203.488	52
204.488	39
205.487	40
206.487	56
207.487	45
208.487	38
209.487	47
210.487	50
211.487	62
212.487	59
213.487	51
214.487	43
215.487	57
216.487	45
217.487	43
218.487	63
219.487	51
220.487	45
221.486	52
222.486	49
223.486	45
224.486	47
225.486	43
226.486	41
227.486	51
228.486	46
229.486	29
230.486	50
231.486	52
232.486	41
233.486	65
234.486	66
235.486	42
236.486	57
237.486	51
238.485	43
239.485	56
240.485	50
241.485	55
242.485	67
243.485	48
244.485	49
245.485	49
246.485	48
247.485	45
248.485	47
249.485	54
250.485	51
251.485	44
252.485	55
253.485	57
254.484	57
255.484	44
256.484	58
257.484	46
258.484	61
259.484	51
260.484	47
261.484	66
262.484	65
263.484	47
264.484	61
265.484	67
266.484	61
267.484	59
268.484	60
269.484	58
270.483	68
271.483	59
272.483	54
273.483	65
274.483	57
275.483	65
276.483	49
277.483	73
278.483	58
279.483	75
280.483	72
281.483	59
282.483	63
283.483	46
284.483	65
285.483	61
286.483	61
287.482	48
288.482	62
289.482	54
290.482	57
291.482	65
292.482	62
293.482	57
294.482	58
295.482	50
296.482	60
297.482	45
298.482	69
299.482	76
300.482	61
301.482	70
302.482	46
303.481	64
304.481	71
305.481	59
306.481	74
307.481	57
308.481	64
309.481	73
310.481	48
311.481	74
312.481	67
313.481	85
314.481	68
315.481	80
316.481	73
317.481	72
318.481	73
319.48	82
320.48	75
321.48	82
322.48	75
323.48	87
324.48	70
325.48	69
326.48	74
327.48	69
328.48	63
329.48	81
330.48	57
331.48	84
332.48	60
333.48	72
334.48	86
335.48	59
336.479	91
337.479	60
338.479	93
339.479	71
340.479	75
341.479	56
342.479	83
343.479	92
344.479	86
345.479	76
346.479	72
347.479	85
348.479	66
349.479	72
350.479	102
351.479	66
352.478	92
353.478	114
354.478	62
355.478	85
356.478	71
357.478	86
358.478	78
359.478	92
360.478	82
361.478	73
362.478	94
363.478	77
364.478	99
365.478	89
366.478	91
367.478	81
368.478	74
369.477	71
370.477	75
371.477	103
372.477	92
373.477	86
374.477	96
375.477	101
376.477	100
377.477	87
378.477	86
379.477	85
380.477	78
381.477	63
382.477	81
383.477	92
384.477	85
385.476	98
386.476	66
387.476	86
388.476	79
389.476	88
390.476	67
391.476	66
392.476	87
393.476	92
394.476	89
395.476	83
396.476	60
397.476	82
398.476	92
399.476	78
400.476	96
401.475	95
402.475	84
403.475	97
404.475	73
405.475	88
406.475	95
407.475	93
408.475	93
409.475	98
410.475	92
411.475	90
412.475	67
413.475	100
414.475	85
415.475	81
416.475	89
417.475	93
418.474	91
419.474	77
420.474	84
421.474	85
422.474	86
423.474	74
424.474	76
425.474	72
426.474	78
427.474	85
428.474	85
429.474	106
430.474	81
431.474	88
432.474	93
433.474	102
434.473	98
435.473	90
436.473	94
437.473	86
438.473	105
439.473	83
440.473	87
441.473	70
442.473	100
443.473	93
444.473	89
445.473	84
446.473	93
447.473	90
448.473	103
449.473	98
450.473	101
451.472	89
452.472	101
453.472	87
454.472	82
455.472	88
456.472	75
457.472	93
458.472	106
459.472	93
460.472	99
461.472	88
462.472	103
463.472	97
464.472	86
465.472	90
466.472	84
467.471	91
468.471	106
469.471	83
470.471	99
471.471	87
472.471	85
473.471	85
474.471	90
475.471	93
476.471	90
477.471	81
478.471	96
479.471	76
480.471	93
481.471	91
482.471	67
483.47	83
484.47	86
485.47	106
486.47	99
487.47	94
488.47	94
489.47	87
490.47	86
491.47	86
492.47	83
493.47	94
494.47	96
495.47	86
496.47	105
497.47	105
498.47	91
499.47	100
500.469	101
501.469	82
502.469	103
503.469	81
504.469	95
505.469	76
506.469	84
507.469	86
508.469	97
509.469	106
510.469	89
511.469	98
512.469	90
513.469	107
514.469	82
515.469	80
516.469	77
517.468	80
518.468	85
519.468	86
520.468	87
521.468	88
522.468	90
523.468	95
524.468	88
525.468	95
526.468	80
527.468	86
528.468	104
529.468	93
530.468	88
531.468	96
532.468	77
533.467	81
534.467	77
535.467	110
536.467	96
537.467	104
538.467	92
539.467	119
540.467	100
541.467	80
542.467	104
543.467	94
544.467	92
545.467	80
546.467	85
547.467	100
548.467	97
549.466	107
550.466	105
551.466	94
552.466	95
553.466	93
554.466	89
555.466	100
556.466	82
557.466	122
558.466	95
559.466	101
560.466	95
561.466	74
562.466	99
563.466	110
564.466	112
565.466	91
566.465	82
567.465	96
568.465	102
569.465	112
570.465	90
571.465	86
572.465	104
573.465	87
574.465	80
575.465	98
576.465	80
577.465	82
578.465	103
579.465	102
580.465	71
581.465	76
582.464	80
583.464	92
584.464	123
585.464	97
586.464	97
587.464	78
588.464	119
589.464	86
590.464	91
591.464	102
592.464	99
593.464	84
594.464	84
595.464	106
596.464	104
597.464	103
598.464	86
599.463	84
600.463	85
601.463	98
602.463	95
603.463	67
604.463	91
605.463	90
606.463	101
607.463	85
608.463	97
609.463	110
610.463	66
611.463	85
612.463	87
613.463	86
614.463	95
615.462	81
616.462	92
617.462	74
618.462	98
619.462	88
620.462	82
621.462	108
622.462	97
623.462	87
624.462	90
625.462	79
626.462	102
627.462	103
628.462	105
629.462	75
630.462	98
631.461	102
632.461	97
633.461	94
634.461	103
635.461	85
636.461	90
637.461	66
638.461	95
639.461	89
640.461	82
641.461	103
642.461	96
643.461	90
644.461	78
645.461	84
646.461	95
647.461	99
648.46	103
649.46	107
650.46	96
651.46	90
652.46	97
653.46	105
654.46	97
655.46	102
656.46	98
657.46	80
658.46	83
659.46	84
660.46	105
661.46	100
662.46	95
663.46	89
664.459	99
665.459	92
666.459	94
667.459	92
668.459	83
669.459	86
670.459	85
671.459	107
672.459	92
673.459	90
674.459	85
675.459	99
676.459	86
677.459	105
678.459	100
679.459	113
680.458	114
681.458	83
682.458	101
683.458	99
684.458	77
685.458	101
686.458	93
687.458	98
688.458	86
689.458	104
690.458	104
691.458	91
692.458	98
693.458	92
694.458	103
695.458	104
696.458	88
697.457	109
698.457	122
699.457	103
700.457	86
701.457	79
702.457	90
703.457	89
704.457	89
705.457	106
706.457	105
707.457	83
708.457	103
709.457	97
710.457	69
711.457	108
712.457	81
713.456	107
714.456	106
715.456	122
716.456	99
717.456	73
718.456	96
719.456	89
720.456	91
721.456	111
722.456	92
723.456	93
724.456	109
725.456	92
726.456	91
727.456	95
728.456	105
729.456	72
730.455	90
731.455	88
732.455	91
733.455	80
734.455	100
735.455	100
736.455	101
737.455	82
738.455	89
739.455	94
740.455	86
741.455	82
742.455	94
743.455	106
744.455	94
745.455	93
746.454	80
747.454	112
748.454	81
749.454	104
750.454	92
751.454	85
752.454	87
753.454	90
754.454	95
755.454	80
756.454	87
757.454	109
758.454	95
759.454	101
760.454	101
761.454	90
762.453	95
763.453	86
764.453	70
765.453	98
766.453	92
767.453	74
768.453	81
769.453	83
770.453	101
771.453	106
772.453	78
773.453	85
774.453	84
775.453	86
776.453	95
777.453	99
778.453	85
779.452	96
780.452	101
781.452	78
782.452	72
783.452	91
784.452	91
785.452	101
786.452	92
787.452	81
788.452	85
789.452	88
790.452	73
791.452	78
792.452	81
793.452	79
794.452	84
795.451	95
796.451	85
797.451	90
798.451	91
799.451	67
800.451	101
801.451	93
802.451	90
803.451	96
804.451	98
805.451	102
806.451	89
807.451	82
808.451	72
809.451	96
810.451	85
811.451	88
812.45	89
813.45	100
814.45	86
815.45	104
816.45	93
817.45	89
818.45	87
819.45	70
820.45	92
821.45	93
822.45	106
823.45	90
824.45	80
825.45	86
826.45	85
827.45	99
828.449	84
829.449	83
830.449	89
831.449	83
832.449	82
833.449	85
834.449	83
835.449	102
836.449	91
837.449	69
838.449	99
839.449	93
840.449	84
841.449	99
842.449	75
843.449	76
844.448	86
845.448	78
846.448	70
847.448	99
848.448	90
849.448	74
850.448	71
851.448	74
852.448	101
853.448	76
854.448	91
855.448	88
856.448	82
857.448	94
858.448	87
859.448	87
860.448	89
861.447	84
862.447	92
863.447	75
864.447	84
865.447	70
866.447	101
867.447	87
868.447	95
869.447	66
870.447	70
871.447	93
872.447	77
873.447	97
874.447	77
875.447	79
876.447	93
877.446	87
878.446	79
879.446	87
880.446	63
881.446	74
882.446	74
883.446	89
884.446	80
885.446	66
886.446	72
887.446	80
888.446	57
889.446	92
890.446	85
891.446	86
892.446	71
893.445	75
894.445	91
895.445	94
896.445	90
897.445	76
898.445	79
899.445	83
900.445	100
901.445	78
902.445	107
903.445	83
904.445	68
905.445	76
906.445	75
907.445	77
908.445	74
909.445	77
910.444	87
911.444	74
912.444	94
913.444	78
914.444	86
915.444	90
916.444	74
917.444	88
918.444	91
919.444	85
920.444	66
921.444	79
922.444	76
923.444	89
924.444	73
925.444	82
926.443	89
927.443	84
928.443	83
929.443	100
930.443	79
931.443	88
932.443	78
933.443	68
934.443	76
935.443	99
936.443	82
937.443	86
938.443	101
939.443	71
940.443	85
941.443	89
942.443	75
943.442	86
944.442	89
945.442	93
946.442	97
947.442	80
948.442	75
949.442	106
950.442	91
951.442	87
952.442	86
953.442	73
954.442	73
955.442	89
956.442	72
957.442	88
958.442	75
959.441	66
960.441	80
961.441	86
962.441	72
963.441	92
964.441	75
965.441	86
966.441	79
967.441	88
968.441	94
969.441	87
970.441	87
971.441	75
972.441	81
973.441	83
974.441	80
975.44	71
976.44	81
977.44	71
978.44	81
979.44	78
980.44	92
981.44	70
982.44	79
983.44	91
984.44	82
985.44	91
986.44	87
987.44	92
988.44	76
989.44	73
990.44	91
991.44	93
992.439	82
993.439	75
994.439	74
995.439	51
996.439	82
997.439	83
998.439	80
999.439	87
1000.44	70
1001.44	68
1002.44	82
1003.44	83
1004.44	80
1005.44	101
1006.44	82
1007.44	80
1008.44	79
1009.44	79
1010.44	80
1011.44	93
1012.44	90
1013.44	87
1014.44	63
1015.44	93
1016.44	75
1017.44	73
1018.44	71
1019.44	66
1020.44	78
1021.44	77
1022.44	96
1023.44	77
1024.44	83
1025.44	83
1026.44	72
1027.44	82
1028.44	86
1029.44	87
1030.44	86
1031.44	96
1032.44	80
1033.44	94
1034.44	91
1035.44	82
1036.44	101
1037.44	92
1038.44	75
1039.44	83
1040.44	79
1041.44	88
1042.44	92
1043.44	87
1044.44	89
1045.44	77
1046.44	87
1047.44	106
1048.44	98
1049.44	98
1050.44	87
1051.44	83
1052.44	79
1053.44	78
1054.44	96
1055.44	72
1056.44	84
1057.44	95
1058.44	89
1059.44	95
1060.44	78
1061.44	107
1062.44	91
1063.44	80
1064.44	91
1065.43	101
1066.43	97
1067.43	98
1068.43	86
1069.43	80
1070.43	100
1071.43	98
1072.43	92
1073.43	97
1074.43	87
1075.43	95
1076.43	97
1077.43	89
1078.43	98
1079.43	90
1080.43	80
1081.43	84
1082.43	91
1083.43	88
1084.43	85
1085.43	78
1086.43	101
1087.43	72
1088.43	118
1089.43	101
1090.43	97
1091.43	90
1092.43	101
1093.43	84
1094.43	87
1095.43	118
1096.43	95
1097.43	83
1098.43	119
1099.43	101
1100.43	83
1101.43	77
1102.43	110
1103.43	95
1104.43	84
1105.43	97
1106.43	83
1107.43	121
1108.43	103
1109.43	100
1110.43	98
1111.43	106
1112.43	112
1113.43	89
1114.43	99
1115.43	92
1116.43	104
1117.43	91
1118.43	97
1119.43	98
1120.43	109
1121.43	106
1122.43	93
1123.43	97
1124.43	92
1125.43	104
1126.43	90
1127.43	109
1128.43	92
1129.43	104
1130.43	102
1131.43	98
1132.43	102
1133.43	119
1134.43	103
1135.43	100
1136.43	101
1137.43	99
1138.43	100
1139.43	98
1140.43	92
1141.43	95
1142.43	102
1143.43	94
1144.43	110
1145.43	106
1146.43	101
1147.43	115
1148.43	100
1149.43	118
1150.43	106
1151.43	94
1152.43	97
1153.43	98
1154.43	94
1155.43	103
1156.43	111
1157.43	105
1158.43	112
1159.43	107
1160.43	90
1161.43	109
1162.43	106
1163.43	95
1164.43	87
1165.43	95
1166.43	96
1167.43	99
1168.43	110
1169.43	93
1170.43	119
1171.43	95
1172.43	108
1173.43	89
1174.43	98
1175.43	99
1176.43	120
1177.43	82
1178.43	95
1179.43	116
1180.43	98
1181.43	93
1182.43	100
1183.43	115
1184.43	95
1185.43	99
1186.43	95
1187.43	111
1188.43	113
1189.43	90
1190.43	104
1191.43	95
1192.43	92
1193.43	92
1194.43	91
1195.43	81
1196.43	95
1197.43	99
1198.43	93
1199.43	97
1200.43	106
1201.43	101
1202.43	101
1203.43	96
1204.43	100
1205.43	97
1206.43	74
1207.43	79
1208.43	82
1209.43	85
1210.43	87
1211.43	87
1212.43	99
1213.43	95
1214.43	91
1215.43	102
1216.43	97
1217.43	74
1218.43	103
1219.43	111
1220.43	91
1221.43	87
1222.43	91
1223.43	93
1224.43	96
1225.43	93
1226.43	85
1227.43	90
1228.43	93
1229.42	86
1230.42	78
1231.42	105
1232.42	92
1233.42	99
1234.42	82
1235.42	89
1236.42	77
1237.42	86
1238.42	81
1239.42	82
1240.42	87
1241.42	75
1242.42	97
1243.42	88
1244.42	85
1245.42	72
1246.42	110
1247.42	96
1248.42	67
1249.42	93
1250.42	86
1251.42	93
1252.42	82
1253.42	86
1254.42	94
1255.42	105
1256.42	98
1257.42	86
1258.42	70
1259.42	90
1260.42	106
1261.42	85
1262.42	76
1263.42	68
1264.42	64
1265.42	68
1266.42	88
1267.42	78
1268.42	57
1269.42	89
1270.42	75
1271.42	79
1272.42	77
1273.42	69
1274.42	80
1275.42	83
1276.42	91
1277.42	92
1278.42	82
1279.42	75
1280.42	93
1281.42	77
1282.42	71
1283.42	82
1284.42	88
1285.42	87
1286.42	80
1287.42	71
1288.42	81
1289.42	86
1290.42	82
1291.42	106
1292.42	69
1293.42	80
1294.42	80
1295.42	87
1296.42	79
1297.42	89
1298.42	65
1299.42	73
1300.42	77
1301.42	65
1302.42	79
1303.42	90
1304.42	79
1305.42	60
1306.42	62
1307.42	76
1308.42	66
1309.42	60
1310.42	79
1311.42	77
1312.42	79
1313.42	68
1314.42	94
1315.42	77
1316.42	77
1317.42	90
1318.42	75
1319.42	71
1320.42	88
1321.42	85
1322.42	79
1323.42	80
1324.42	75
1325.42	67
1326.42	97
1327.42	76
1328.42	75
1329.42	72
1330.42	72
1331.42	75
1332.42	86
1333.42	73
1334.42	68
1335.42	83
1336.42	66
1337.42	59
1338.42	82
1339.42	75
1340.42	81
1341.42	65
1342.42	63
1343.42	57
1344.42	75
1345.42	73
1346.42	73
1347.42	76
1348.42	83
1349.42	74
1350.42	73
1351.42	78
1352.42	60
1353.42	55
1354.42	77
1355.42	63
1356.42	71
1357.42	84
1358.42	81
1359.42	58
1360.42	80
1361.42	71
1362.42	60
1363.42	63
1364.42	68
1365.42	66
1366.42	66
1367.42	55
1368.42	73
1369.42	75
1370.42	69
1371.42	74
1372.42	66
1373.42	80
1374.42	74
1375.42	77
1376.42	71
1377.42	55
1378.42	72
1379.42	62
1380.42	62
1381.42	74
1382.42	69
1383.42	66
1384.42	68
1385.42	57
1386.42	61
1387.42	61
1388.42	64
1389.42	86
1390.42	68
1391.42	82
1392.42	52
1393.41	67
1394.41	80
1395.41	59
1396.41	57
1397.41	66
1398.41	70
1399.41	60
1400.41	70
1401.41	51
1402.41	75
1403.41	57
1404.41	53
1405.41	69
1406.41	67
1407.41	67
1408.41	63
1409.41	58
1410.41	69
1411.41	57
1412.41	70
1413.41	46
1414.41	71
1415.41	62
1416.41	70
1417.41	61
1418.41	64
1419.41	52
1420.41	59
1421.41	71
1422.41	62
1423.41	66
1424.41	68
1425.41	66
1426.41	62
1427.41	70
1428.41	53
1429.41	66
1430.41	66
1431.41	68
1432.41	58
1433.41	50
1434.41	55
1435.41	76
1436.41	63
1437.41	64
1438.41	75
1439.41	57
1440.41	57
1441.41	77
1442.41	76
1443.41	62
1444.41	68
1445.41	66
1446.41	59
1447.41	47
1448.41	72
1449.41	69
1450.41	62
1451.41	68
1452.41	68
1453.41	54
1454.41	67
1455.41	66
1456.41	58
1457.41	60
1458.41	67
1459.41	64
1460.41	63
1461.41	66
1462.41	56
1463.41	55
1464.41	73
1465.41	61
1466.41	71
1467.41	66
1468.41	64
1469.41	57
1470.41	56
1471.41	51
1472.41	81
1473.41	82
1474.41	68
1475.41	65
1476.41	57
1477.41	64
1478.41	72
1479.41	52
1480.41	44
1481.41	70
1482.41	62
1483.41	57
1484.41	67
1485.41	57
1486.41	48
1487.41	76
1488.41	52
1489.41	60
1490.41	49
1491.41	44
1492.41	60
1493.41	58
1494.41	56
1495.41	75
1496.41	61
1497.41	66
1498.41	66
1499.41	73
1500.41	46
1501.41	69
1502.41	68
1503.41	65
1504.41	65
1505.41	75
1506.41	50
1507.41	66
1508.41	60
1509.41	61
1510.41	50
1511.41	60
1512.41	44
1513.41	55
1514.41	57
1515.41	61
1516.41	52
1517.41	60
1518.41	65
1519.41	50
1520.41	56
1521.41	57
1522.41	65
1523.41	68
1524.41	61
1525.41	59
1526.41	64
1527.41	55
1528.41	55
1529.41	59
1530.41	50
1531.41	59
1532.41	57
1533.41	60
1534.41	52
1535.41	61
1536.41	53
1537.41	62
1538.41	56
1539.41	55
1540.41	45
1541.41	53
1542.41	50
1543.41	59
1544.41	71
1545.41	63
1546.41	55
1547.41	54
1548.41	57
1549.41	50
1550.41	63
1551.41	54
1552.41	53
1553.41	59
1554.41	46
1555.41	38
1556.41	67
1557.4	56
1558.4	53
1559.4	59
1560.4	67
1561.4	50
1562.4	52
1563.4	50
1564.4	49
1565.4	59
1566.4	61
1567.4	56
1568.4	53
1569.4	54
1570.4	56
1571.4	59
1572.4	45
1573.4	54
1574.4	80
1575.4	55
1576.4	63
1577.4	42
1578.4	54
1579.4	52
1580.4	48
1581.4	58
1582.4	56
1583.4	50
1584.4	55
1585.4	49
1586.4	58
1587.4	42
1588.4	57
1589.4	56
1590.4	51
1591.4	41
1592.4	47
1593.4	54
1594.4	67
1595.4	62
1596.4	52
1597.4	65
1598.4	52
1599.4	58
1600.4	47
1601.4	50
1602.4	56
1603.4	27
1604.4	53
1605.4	56
1606.4	41
1607.4	56
1608.4	47
1609.4	43
1610.4	60
1611.4	75
1612.4	53
1613.4	58
1614.4	51
1615.4	57
1616.4	66
1617.4	54
1618.4	54
1619.4	51
1620.4	52
1621.4	54
1622.4	43
1623.4	49
1624.4	52
1625.4	50
1626.4	45
1627.4	47
1628.4	62
1629.4	44
1630.4	59
1631.4	52
1632.4	53
1633.4	62
1634.4	46
1635.4	60
1636.4	57
1637.4	46
1638.4	62
1639.4	63
1640.4	47
1641.4	51
1642.4	56
1643.4	57
1644.4	62
1645.4	51
1646.4	42
1647.4	56
1648.4	43
1649.4	54
1650.4	46
1651.4	55
1652.4	39
1653.4	41
1654.4	59
1655.4	63
1656.4	51
1657.4	36
1658.4	57
1659.4	55
1660.4	63
1661.4	43
1662.4	51
1663.4	62
1664.4	63
1665.4	41
1666.4	53
1667.4	43
1668.4	44
1669.4	54
1670.4	51
1671.4	36
1672.4	45
1673.4	47
1674.4	46
1675.4	37
1676.4	58
1677.4	53
1678.4	52
1679.4	53
1680.4	56
1681.4	45
1682.4	38
1683.4	51
1684.4	45
1685.4	47
1686.4	57
1687.4	41
1688.4	44
1689.4	45
1690.4	54
1691.4	43
1692.4	44
1693.4	49
1694.4	37
1695.4	54
1696.4	49
1697.4	51
1698.4	43
1699.4	36
1700.4	42
1701.4	44
1702.4	49
1703.4	51
1704.4	57
1705.4	67
1706.4	50
1707.4	36
1708.4	46
1709.4	42
1710.4	44
1711.4	57
1712.4	53
1713.4	46
1714.4	47
1715.4	46
1716.4	49
1717.4	58
1718.4	64
1719.4	51
1720.4	47
1721.39	54
1722.39	46
1723.39	40
1724.39	40
1725.39	40
1726.39	42
1727.39	44
1728.39	44
1729.39	48
1730.39	58
1731.39	50
1732.39	46
1733.39	44
1734.39	50
1735.39	54
1736.39	46
1737.39	43
1738.39	31
1739.39	37
1740.39	49
1741.39	41
1742.39	45
1743.39	39
1744.39	44
1745.39	35
1746.39	46
1747.39	44
1748.39	39
1749.39	39
1750.39	39
1751.39	60
1752.39	45
1753.39	46
1754.39	42
1755.39	37
1756.39	40
1757.39	41
1758.39	41
1759.39	45
1760.39	40
1761.39	41
1762.39	45
1763.39	56
1764.39	54
1765.39	53
1766.39	56
1767.39	61
1768.39	44
1769.39	39
1770.39	53
1771.39	46
1772.39	44
1773.39	45
1774.39	45
1775.39	46
1776.39	45
1777.39	48
1778.39	54
1779.39	58
1780.39	45
1781.39	40
1782.39	48
1783.39	43
1784.39	57
1785.39	53
1786.39	47
1787.39	46
1788.39	43
1789.39	64
1790.39	47
1791.39	47
1792.39	41
1793.39	49
1794.39	40
1795.39	54
1796.39	38
1797.39	40
1798.39	39
1799.39	41
1800.39	52
1801.39	52
1802.39	37
1803.39	49
1804.39	49
1805.39	57
1806.39	39
1807.39	40
1808.39	53
1809.39	45
1810.39	38
1811.39	46
1812.39	48
1813.39	42
1814.39	51
1815.39	45
1816.39	47
1817.39	38
1818.39	37
1819.39	51
1820.39	37
1821.39	41
1822.39	53
1823.39	51
1824.39	50
1825.39	38
1826.39	47
1827.39	31
1828.39	47
1829.39	45
1830.39	42
1831.39	44
1832.39	40
1833.39	46
1834.39	65
1835.39	38
1836.39	43
1837.39	35
1838.39	37
1839.39	25
1840.39	43
1841.39	43
1842.39	44
1843.39	38
1844.39	33
1845.39	41
1846.39	52
1847.39	54
1848.39	47
1849.39	43
1850.39	37
1851.39	38
1852.39	48
1853.39	32
1854.39	30
1855.39	51
1856.39	44
1857.39	36
1858.39	37
1859.39	40
1860.39	39
1861.39	39
1862.39	45
1863.39	33
1864.39	40
1865.39	45
1866.39	43
1867.39	35
1868.39	44
1869.39	47
1870.39	28
1871.39	43
1872.39	39
1873.39	47
1874.39	41
1875.39	43
1876.39	45
1877.39	39
1878.39	47
1879.39	38
1880.39	34
1881.39	41
1882.39	31
1883.39	33
1884.39	31
1885.38	44
1886.38	36
1887.38	30
1888.38	42
1889.38	39
1890.38	40
1891.38	53
1892.38	36
1893.38	41
1894.38	30
1895.38	43
1896.38	49
1897.38	38
1898.38	42
1899.38	33
1900.38	38
1901.38	24
1902.38	44
1903.38	46
1904.38	55
1905.38	37
1906.38	42
1907.38	41
1908.38	33
1909.38	42
1910.38	35
1911.38	51
1912.38	24
1913.38	25
1914.38	29
1915.38	41
1916.38	30
1917.38	34
1918.38	37
1919.38	29
1920.38	40
1921.38	35
1922.38	47
1923.38	47
1924.38	35
1925.38	36
1926.38	26
1927.38	37
1928.38	37
1929.38	40
1930.38	42
1931.38	32
1932.38	37
1933.38	38
1934.38	42
1935.38	42
1936.38	42
1937.38	35
1938.38	39
1939.38	37
1940.38	31
1941.38	45
1942.38	30
1943.38	30
1944.38	47
1945.38	43
1946.38	42
1947.38	36
1948.38	39
1949.38	35
1950.38	38
1951.38	35
1952.38	36
1953.38	38
1954.38	33
1955.38	30
1956.38	44
1957.38	40
1958.38	30
1959.38	41
1960.38	36
1961.38	32
1962.38	30
1963.38	31
1964.38	42
1965.38	40
1966.38	30
1967.38	41
1968.38	31
1969.38	34
1970.38	38
1971.38	37
1972.38	44
1973.38	38
1974.38	50
1975.38	38
1976.38	37
1977.38	33
1978.38	36
1979.38	29
1980.38	39
1981.38	35
1982.38	38
1983.38	37
1984.38	40
1985.38	34
1986.38	37
1987.38	37
1988.38	48
1989.38	52
1990.38	42
1991.38	42
1992.38	33
1993.38	39
1994.38	35
1995.38	36
1996.38	41
1997.38	34
1998.38	38
1999.38	36
2000.38	39
2001.38	38
2002.38	36
2003.38	41
2004.38	51
2005.38	38
2006.38	43
2007.38	39
2008.38	23
2009.38	29
2010.38	36
2011.38	39
2012.38	46
2013.38	31
2014.38	34
2015.38	40
2016.38	39
2017.38	55
2018.38	30
2019.38	42
2020.38	34
2021.38	44
2022.38	49
2023.38	34
2024.38	49
2025.38	28
2026.38	41
2027.38	38
2028.38	31
2029.38	31
2030.38	33
2031.38	49
2032.38	32
2033.38	43
2034.38	40
2035.38	26
2036.38	32
2037.38	41
2038.38	38
2039.38	35
2040.38	38
2041.38	50
2042.38	38
2043.38	31
2044.38	28
2045.38	31
2046.38	31
2047.38	29
2048.38	33
2049.38	35
2050.37	38
2051.37	38
2052.37	36
2053.37	32
2054.37	38
2055.37	35
2056.37	34
2057.37	41
2058.37	29
2059.37	34
2060.37	28
2061.37	24
2062.37	41
2063.37	38
2064.37	41
2065.37	39
2066.37	34
2067.37	36
2068.37	34
2069.37	38
2070.37	30
2071.37	35
2072.37	42
2073.37	43
2074.37	37
2075.37	41
2076.37	33
2077.37	30
2078.37	45
2079.37	39
2080.37	39
2081.37	27
2082.37	41
2083.37	38
2084.37	32
2085.37	39
2086.37	43
2087.37	44
2088.37	41
2089.37	30
2090.37	40
2091.37	27
2092.37	33
2093.37	24
2094.37	26
2095.37	26
2096.37	28
2097.37	34
2098.37	31
2099.37	28
2100.37	35
2101.37	39
2102.37	32
2103.37	34
2104.37	30
2105.37	34
2106.37	33
2107.37	26
2108.37	39
2109.37	28
2110.37	31
2111.37	30
2112.37	33
2113.37	34
2114.37	38
2115.37	44
2116.37	39
2117.37	28
2118.37	28
2119.37	33
2120.37	31
2121.37	29
2122.37	30
2123.37	32
2124.37	27
2125.37	24
2126.37	31
