Time [seconds]	Counts
4.98509e+11	520
1.49553e+12	527
2.49254e+12	486
3.48956e+12	493
4.48658e+12	522
5.4836e+12	498
6.48061e+12	550
7.47763e+12	495
8.47465e+12	541
9.47167e+12	519
1.04687e+13	492
1.14657e+13	508
1.24627e+13	548
1.34597e+13	529
1.44568e+13	519
1.54538e+13	533
1.64508e+13	567
1.74478e+13	509
1.84448e+13	533
1.94418e+13	535
2.04389e+13	536
2.14359e+13	558
2.24329e+13	538
2.34299e+13	503
2.44269e+13	525
2.54239e+13	543
2.6421e+13	532
2.7418e+13	509
2.8415e+13	535
2.9412e+13	511
3.0409e+13	540
3.14061e+13	531
3.24031e+13	507
3.34001e+13	504
3.43971e+13	550
3.53941e+13	540
3.63911e+13	525
3.73882e+13	508
3.83852e+13	502
3.93822e+13	525
4.03792e+13	541
4.13762e+13	534
4.23732e+13	523
4.33703e+13	526
4.43673e+13	561
4.53643e+13	565
4.63613e+13	561
4.73583e+13	537
4.83554e+13	543
4.93524e+13	554
5.03494e+13	520
5.13464e+13	557
5.23434e+13	528
5.33404e+13	554
5.43375e+13	551
5.53345e+13	556
5.63315e+13	529
5.73285e+13	551
5.83255e+13	486
5.93225e+13	535
6.03196e+13	553
6.13166e+13	547
6.23136e+13	560
6.33106e+13	546
6.43076e+13	524
6.53046e+13	517
6.63017e+13	541
6.72987e+13	552
6.82957e+13	521
6.92927e+13	513
7.02897e+13	535
7.12868e+13	519
7.22838e+13	543
7.32808e+13	546
7.42778e+13	528
7.52748e+13	520
7.62718e+13	543
7.72689e+13	510
7.82659e+13	518
7.92629e+13	507
8.02599e+13	591
8.12569e+13	543
8.22539e+13	517
8.3251e+13	513
8.4248e+13	501
8.5245e+13	528
8.6242e+13	558
8.7239e+13	519
8.82361e+13	523
8.92331e+13	503
9.02301e+13	547
9.12271e+13	533
9.22241e+13	522
9.32211e+13	510
9.42182e+13	541
9.52152e+13	516
9.62122e+13	499
9.72092e+13	511
9.82062e+13	540
9.92032e+13	518
1.002e+14	537
1.01197e+14	500
1.02194e+14	567
1.03191e+14	538
1.04188e+14	529
1.05185e+14	537
1.06182e+14	546
1.07179e+14	529
1.08176e+14	530
1.09173e+14	513
1.1017e+14	509
1.11167e+14	526
1.12164e+14	530
1.13161e+14	554
1.14159e+14	522
1.15156e+14	513
1.16153e+14	497
1.1715e+14	496
1.18147e+14	547
1.19144e+14	559
1.20141e+14	544
1.21138e+14	547
1.22135e+14	527
1.23132e+14	558
1.24129e+14	502
1.25126e+14	505
1.26123e+14	501
1.2712e+14	496
1.28117e+14	540
1.29114e+14	534
1.30111e+14	558
1.31108e+14	525
1.32105e+14	515
1.33102e+14	491
1.34099e+14	524
1.35096e+14	534
1.36093e+14	566
1.3709e+14	513
1.38087e+14	541
1.39084e+14	497
1.40081e+14	522
1.41078e+14	487
1.42075e+14	491
1.43072e+14	526
1.44069e+14	526
1.45066e+14	472
1.46063e+14	539
1.4706e+14	553
1.48057e+14	508
1.49054e+14	528
1.50051e+14	555
1.51048e+14	536
1.52045e+14	537
1.53042e+14	542
1.54039e+14	504
1.55036e+14	561
1.56033e+14	530
1.5703e+14	569
1.58027e+14	540
1.59024e+14	522
1.60021e+14	494
1.61018e+14	467
1.62015e+14	516
1.63012e+14	468
1.64009e+14	517
1.65006e+14	522
1.66003e+14	526
1.67e+14	531
1.67997e+14	511
1.68994e+14	529
1.69991e+14	527
1.70989e+14	471
1.71986e+14	568
1.72983e+14	548
1.7398e+14	568
1.74977e+14	548
1.75974e+14	547
1.76971e+14	500
1.77968e+14	510
1.78965e+14	575
1.79962e+14	573
1.80959e+14	563
1.81956e+14	531
1.82953e+14	521
1.8395e+14	572
1.84947e+14	501
1.85944e+14	531
1.86941e+14	511
1.87938e+14	573
1.88935e+14	518
1.89932e+14	515
1.90929e+14	566
1.91926e+14	555
1.92923e+14	519
1.9392e+14	530
1.94917e+14	557
1.95914e+14	484
1.96911e+14	503
1.97908e+14	544
1.98905e+14	537
1.99902e+14	496
2.00899e+14	506
2.01896e+14	539
2.02893e+14	530
2.0389e+14	534
2.04887e+14	503
2.05884e+14	522
2.06881e+14	558
2.07878e+14	539
2.08875e+14	561
2.09872e+14	576
2.10869e+14	522
2.11866e+14	489
2.12863e+14	512
2.1386e+14	545
2.14857e+14	566
2.15854e+14	578
2.16851e+14	505
2.17848e+14	546
2.18845e+14	522
2.19842e+14	561
2.20839e+14	509
2.21836e+14	547
2.22833e+14	548
2.2383e+14	573
2.24827e+14	555
2.25824e+14	494
2.26821e+14	552
2.27819e+14	578
2.28816e+14	483
2.29813e+14	551
2.3081e+14	538
2.31807e+14	576
2.32804e+14	559
2.33801e+14	533
2.34798e+14	560
2.35795e+14	548
2.36792e+14	570
2.37789e+14	507
2.38786e+14	540
2.39783e+14	528
2.4078e+14	522
2.41777e+14	500
2.42774e+14	594
2.43771e+14	500
2.44768e+14	529
2.45765e+14	587
2.46762e+14	559
2.47759e+14	549
2.48756e+14	544
2.49753e+14	546
2.5075e+14	514
2.51747e+14	503
2.52744e+14	511
2.53741e+14	495
2.54738e+14	547
2.55735e+14	503
2.56732e+14	548
2.57729e+14	522
2.58726e+14	566
2.59723e+14	518
2.6072e+14	525
2.61717e+14	514
2.62714e+14	544
2.63711e+14	548
2.64708e+14	538
2.65705e+14	545
2.66702e+14	568
2.67699e+14	544
2.68696e+14	567
2.69693e+14	476
2.7069e+14	538
2.71687e+14	519
2.72684e+14	526
2.73681e+14	528
2.74678e+14	539
2.75675e+14	494
2.76672e+14	558
2.77669e+14	509
2.78666e+14	523
2.79663e+14	513
2.8066e+14	546
2.81657e+14	513
2.82654e+14	535
2.83651e+14	574
2.84649e+14	532
2.85646e+14	523
2.86643e+14	543
2.8764e+14	516
2.88637e+14	498
2.89634e+14	550
2.90631e+14	551
2.91628e+14	481
2.92625e+14	564
2.93622e+14	499
2.94619e+14	538
2.95616e+14	493
2.96613e+14	560
2.9761e+14	510
2.98607e+14	491
2.99604e+14	506
