Time [seconds]	Counts
4.98509e+11	906
1.49553e+12	796
2.49254e+12	820
3.48956e+12	841
4.48658e+12	850
5.4836e+12	866
6.48061e+12	839
7.47763e+12	829
8.47465e+12	872
9.47167e+12	861
1.04687e+13	825
1.14657e+13	882
1.24627e+13	840
1.34597e+13	866
1.44568e+13	904
1.54538e+13	849
1.64508e+13	879
1.74478e+13	824
1.84448e+13	823
1.94418e+13	914
2.04389e+13	924
2.14359e+13	809
2.24329e+13	845
2.34299e+13	878
2.44269e+13	879
2.54239e+13	843
2.6421e+13	832
2.7418e+13	864
2.8415e+13	792
2.9412e+13	837
3.0409e+13	858
3.14061e+13	872
3.24031e+13	872
3.34001e+13	887
3.43971e+13	835
3.53941e+13	805
3.63911e+13	849
3.73882e+13	825
3.83852e+13	912
3.93822e+13	841
4.03792e+13	883
4.13762e+13	849
4.23732e+13	882
4.33703e+13	856
4.43673e+13	844
4.53643e+13	835
4.63613e+13	806
4.73583e+13	879
4.83554e+13	862
4.93524e+13	885
5.03494e+13	805
5.13464e+13	867
5.23434e+13	864
5.33404e+13	852
5.43375e+13	801
5.53345e+13	877
5.63315e+13	857
5.73285e+13	856
5.83255e+13	903
5.93225e+13	851
6.03196e+13	838
6.13166e+13	840
6.23136e+13	864
6.33106e+13	891
6.43076e+13	858
6.53046e+13	903
6.63017e+13	852
6.72987e+13	826
6.82957e+13	846
6.92927e+13	877
7.02897e+13	822
7.12868e+13	854
7.22838e+13	844
7.32808e+13	882
7.42778e+13	909
7.52748e+13	895
7.62718e+13	913
7.72689e+13	884
7.82659e+13	815
7.92629e+13	879
8.02599e+13	839
8.12569e+13	862
8.22539e+13	855
8.3251e+13	809
8.4248e+13	843
8.5245e+13	893
8.6242e+13	918
8.7239e+13	876
8.82361e+13	875
8.92331e+13	778
9.02301e+13	870
9.12271e+13	820
9.22241e+13	807
9.32211e+13	814
9.42182e+13	823
9.52152e+13	861
9.62122e+13	823
9.72092e+13	808
9.82062e+13	829
9.92032e+13	862
1.002e+14	900
1.01197e+14	869
1.02194e+14	800
1.03191e+14	781
1.04188e+14	857
1.05185e+14	897
1.06182e+14	830
1.07179e+14	855
1.08176e+14	828
1.09173e+14	856
1.1017e+14	859
1.11167e+14	838
1.12164e+14	855
1.13161e+14	927
1.14159e+14	832
1.15156e+14	836
1.16153e+14	811
1.1715e+14	906
1.18147e+14	865
1.19144e+14	868
1.20141e+14	887
1.21138e+14	872
1.22135e+14	863
1.23132e+14	846
1.24129e+14	898
1.25126e+14	820
1.26123e+14	909
1.2712e+14	869
1.28117e+14	853
1.29114e+14	853
1.30111e+14	842
1.31108e+14	847
1.32105e+14	869
1.33102e+14	871
