Time [seconds]	Counts
4.98538e+11	133
1.49561e+12	126
2.49269e+12	148
3.48977e+12	171
4.48684e+12	132
5.48392e+12	149
6.481e+12	149
7.47807e+12	125
8.47515e+12	145
9.47222e+12	135
1.04693e+13	123
1.14664e+13	141
1.24635e+13	137
1.34605e+13	175
1.44576e+13	131
1.54547e+13	124
1.64518e+13	139
1.74488e+13	127
1.84459e+13	133
1.9443e+13	132
2.04401e+13	150
2.14371e+13	130
2.24342e+13	124
2.34313e+13	113
2.44284e+13	149
2.54254e+13	119
2.64225e+13	141
2.74196e+13	138
2.84167e+13	134
2.94137e+13	113
3.04108e+13	121
3.14079e+13	123
3.2405e+13	131
3.34021e+13	146
3.43991e+13	132
3.53962e+13	156
3.63933e+13	118
3.73904e+13	129
3.83874e+13	138
3.93845e+13	140
4.03816e+13	143
4.13787e+13	138
4.23757e+13	160
4.33728e+13	114
4.43699e+13	124
4.5367e+13	139
4.6364e+13	141
4.73611e+13	131
4.83582e+13	131
4.93553e+13	114
5.03524e+13	131
5.13494e+13	123
5.23465e+13	122
5.33436e+13	117
5.43407e+13	126
5.53377e+13	147
5.63348e+13	133
5.73319e+13	130
5.8329e+13	146
5.9326e+13	142
6.03231e+13	128
6.13202e+13	140
6.23173e+13	148
6.33143e+13	152
6.43114e+13	132
6.53085e+13	144
6.63056e+13	146
6.73026e+13	117
6.82997e+13	133
6.92968e+13	171
7.02939e+13	147
7.1291e+13	132
7.2288e+13	125
7.32851e+13	131
7.42822e+13	156
7.52793e+13	127
7.62763e+13	170
7.72734e+13	144
7.82705e+13	132
7.92676e+13	108
8.02646e+13	139
8.12617e+13	135
8.22588e+13	133
8.32559e+13	130
8.42529e+13	137
8.525e+13	104
8.62471e+13	136
8.72442e+13	143
8.82412e+13	123
8.92383e+13	138
9.02354e+13	145
9.12325e+13	134
9.22295e+13	140
9.32266e+13	139
9.42237e+13	124
9.52208e+13	144
9.62179e+13	149
9.72149e+13	129
9.8212e+13	145
9.92091e+13	137
1.00206e+14	133
1.01203e+14	143
1.022e+14	148
1.03197e+14	129
1.04194e+14	131
1.05192e+14	139
1.06189e+14	139
1.07186e+14	158
1.08183e+14	137
1.0918e+14	125
1.10177e+14	131
1.11174e+14	125
1.12171e+14	154
1.13168e+14	134
1.14165e+14	135
1.15162e+14	131
1.16159e+14	121
1.17156e+14	130
1.18154e+14	126
1.19151e+14	168
1.20148e+14	138
1.21145e+14	126
1.22142e+14	117
1.23139e+14	118
1.24136e+14	134
1.25133e+14	135
1.2613e+14	145
1.27127e+14	124
1.28124e+14	129
1.29121e+14	144
1.30118e+14	131
1.31116e+14	130
1.32113e+14	145
1.3311e+14	136
1.34107e+14	152
1.35104e+14	118
1.36101e+14	138
1.37098e+14	141
1.38095e+14	139
1.39092e+14	135
1.40089e+14	126
1.41086e+14	136
1.42083e+14	124
1.4308e+14	153
1.44078e+14	131
1.45075e+14	143
1.46072e+14	127
1.47069e+14	139
1.48066e+14	146
1.49063e+14	149
1.5006e+14	124
1.51057e+14	134
1.52054e+14	139
1.53051e+14	144
1.54048e+14	144
1.55045e+14	136
1.56042e+14	132
1.5704e+14	124
1.58037e+14	144
1.59034e+14	146
1.60031e+14	150
1.61028e+14	119
1.62025e+14	140
1.63022e+14	159
1.64019e+14	149
1.65016e+14	123
1.66013e+14	134
1.6701e+14	158
1.68007e+14	136
1.69004e+14	113
1.70001e+14	135
1.70999e+14	142
1.71996e+14	109
1.72993e+14	153
1.7399e+14	126
1.74987e+14	129
1.75984e+14	148
1.76981e+14	121
1.77978e+14	143
1.78975e+14	137
1.79972e+14	131
1.80969e+14	158
1.81966e+14	126
1.82963e+14	137
1.83961e+14	139
1.84958e+14	155
1.85955e+14	130
1.86952e+14	144
1.87949e+14	145
1.88946e+14	135
1.89943e+14	138
1.9094e+14	121
1.91937e+14	151
1.92934e+14	143
1.93931e+14	141
1.94928e+14	168
1.95925e+14	146
1.96923e+14	137
1.9792e+14	132
1.98917e+14	128
1.99914e+14	127
2.00911e+14	148
2.01908e+14	148
2.02905e+14	134
2.03902e+14	137
2.04899e+14	123
2.05896e+14	107
2.06893e+14	138
2.0789e+14	153
2.08887e+14	118
2.09885e+14	154
2.10882e+14	140
2.11879e+14	142
2.12876e+14	157
2.13873e+14	147
2.1487e+14	129
2.15867e+14	134
2.16864e+14	143
2.17861e+14	125
2.18858e+14	149
2.19855e+14	134
2.20852e+14	135
2.21849e+14	129
2.22847e+14	152
2.23844e+14	110
2.24841e+14	137
2.25838e+14	149
2.26835e+14	139
2.27832e+14	130
2.28829e+14	140
2.29826e+14	140
2.30823e+14	119
2.3182e+14	148
2.32817e+14	137
2.33814e+14	116
2.34811e+14	146
2.35809e+14	137
2.36806e+14	146
2.37803e+14	119
2.388e+14	127
2.39797e+14	116
2.40794e+14	141
2.41791e+14	145
2.42788e+14	129
2.43785e+14	127
2.44782e+14	147
2.45779e+14	128
2.46776e+14	134
2.47773e+14	133
2.48771e+14	117
2.49768e+14	124
2.50765e+14	139
2.51762e+14	137
2.52759e+14	154
2.53756e+14	147
2.54753e+14	143
2.5575e+14	140
2.56747e+14	122
2.57744e+14	149
2.58741e+14	131
2.59738e+14	144
2.60735e+14	133
2.61733e+14	140
2.6273e+14	130
2.63727e+14	141
2.64724e+14	123
2.65721e+14	134
2.66718e+14	140
2.67715e+14	152
2.68712e+14	145
2.69709e+14	130
2.70706e+14	131
2.71703e+14	152
2.727e+14	132
2.73697e+14	125
2.74694e+14	131
2.75692e+14	123
2.76689e+14	143
2.77686e+14	120
2.78683e+14	136
2.7968e+14	122
2.80677e+14	119
2.81674e+14	143
2.82671e+14	128
2.83668e+14	140
2.84665e+14	158
2.85662e+14	141
2.86659e+14	148
2.87657e+14	136
2.88654e+14	121
