Time [seconds]	Counts
4.98538e+11	185
1.49561e+12	212
2.49269e+12	185
3.48976e+12	172
4.48684e+12	190
5.48392e+12	204
6.48099e+12	205
7.47807e+12	179
8.47514e+12	199
9.47222e+12	186
1.04693e+13	202
1.14664e+13	195
1.24634e+13	191
1.34605e+13	186
1.44576e+13	175
1.54547e+13	199
1.64517e+13	175
1.74488e+13	188
1.84459e+13	168
1.9443e+13	186
2.04401e+13	177
2.14371e+13	186
2.24342e+13	171
2.34313e+13	193
2.44284e+13	194
2.54254e+13	183
2.64225e+13	198
2.74196e+13	169
2.84167e+13	185
2.94137e+13	182
3.04108e+13	187
3.14079e+13	186
3.2405e+13	215
3.3402e+13	187
3.43991e+13	178
3.53962e+13	201
3.63933e+13	177
3.73903e+13	179
3.83874e+13	174
3.93845e+13	199
4.03816e+13	203
4.13786e+13	170
4.23757e+13	183
4.33728e+13	210
4.43699e+13	168
4.53669e+13	162
4.6364e+13	176
4.73611e+13	215
4.83582e+13	180
4.93552e+13	160
5.03523e+13	195
5.13494e+13	189
5.23465e+13	187
5.33436e+13	190
5.43406e+13	196
5.53377e+13	192
5.63348e+13	187
5.73319e+13	182
5.83289e+13	192
5.9326e+13	166
6.03231e+13	192
6.13202e+13	180
6.23172e+13	172
6.33143e+13	180
6.43114e+13	166
6.53085e+13	185
6.63055e+13	189
6.73026e+13	184
6.82997e+13	168
6.92968e+13	190
7.02938e+13	183
7.12909e+13	183
7.2288e+13	168
7.32851e+13	164
7.42821e+13	182
7.52792e+13	196
7.62763e+13	177
7.72734e+13	199
7.82704e+13	192
7.92675e+13	176
8.02646e+13	184
8.12617e+13	194
8.22587e+13	185
8.32558e+13	179
8.42529e+13	173
8.525e+13	181
8.62471e+13	189
8.72441e+13	188
8.82412e+13	182
8.92383e+13	163
9.02354e+13	189
9.12324e+13	203
9.22295e+13	180
9.32266e+13	190
9.42237e+13	195
9.52207e+13	190
9.62178e+13	194
9.72149e+13	195
9.8212e+13	181
9.9209e+13	208
1.00206e+14	211
1.01203e+14	177
1.022e+14	198
1.03197e+14	185
1.04194e+14	179
1.05191e+14	187
1.06189e+14	215
1.07186e+14	183
1.08183e+14	196
1.0918e+14	184
1.10177e+14	182
1.11174e+14	177
1.12171e+14	197
1.13168e+14	183
1.14165e+14	199
1.15162e+14	183
1.16159e+14	187
1.17156e+14	165
1.18153e+14	191
1.19151e+14	179
1.20148e+14	164
1.21145e+14	172
1.22142e+14	194
1.23139e+14	191
1.24136e+14	183
1.25133e+14	190
1.2613e+14	199
1.27127e+14	176
1.28124e+14	190
1.29121e+14	187
1.30118e+14	178
1.31115e+14	179
1.32113e+14	199
1.3311e+14	173
1.34107e+14	186
1.35104e+14	189
1.36101e+14	161
1.37098e+14	180
1.38095e+14	190
1.39092e+14	185
1.40089e+14	185
1.41086e+14	189
1.42083e+14	191
1.4308e+14	176
1.44077e+14	191
1.45075e+14	189
1.46072e+14	182
1.47069e+14	168
1.48066e+14	203
1.49063e+14	205
1.5006e+14	164
1.51057e+14	216
1.52054e+14	173
1.53051e+14	182
1.54048e+14	206
1.55045e+14	171
1.56042e+14	183
1.57039e+14	191
1.58037e+14	172
1.59034e+14	161
1.60031e+14	174
1.61028e+14	204
1.62025e+14	175
1.63022e+14	169
1.64019e+14	176
1.65016e+14	188
1.66013e+14	197
1.6701e+14	198
1.68007e+14	186
1.69004e+14	173
1.70001e+14	186
1.70998e+14	182
1.71996e+14	175
1.72993e+14	176
1.7399e+14	194
1.74987e+14	185
1.75984e+14	206
1.76981e+14	201
1.77978e+14	197
1.78975e+14	183
1.79972e+14	184
1.80969e+14	194
1.81966e+14	180
1.82963e+14	168
1.8396e+14	201
1.84958e+14	162
1.85955e+14	189
1.86952e+14	191
1.87949e+14	208
1.88946e+14	185
1.89943e+14	184
1.9094e+14	189
1.91937e+14	162
1.92934e+14	174
1.93931e+14	186
1.94928e+14	192
1.95925e+14	183
1.96922e+14	198
1.9792e+14	176
1.98917e+14	189
1.99914e+14	170
2.00911e+14	197
2.01908e+14	179
2.02905e+14	194
2.03902e+14	187
2.04899e+14	182
2.05896e+14	183
2.06893e+14	183
2.0789e+14	172
2.08887e+14	182
2.09884e+14	162
2.10882e+14	191
2.11879e+14	216
2.12876e+14	190
2.13873e+14	176
2.1487e+14	173
2.15867e+14	200
2.16864e+14	175
2.17861e+14	159
2.18858e+14	174
2.19855e+14	192
2.20852e+14	186
2.21849e+14	172
2.22846e+14	200
2.23844e+14	200
2.24841e+14	204
2.25838e+14	197
2.26835e+14	187
2.27832e+14	183
2.28829e+14	191
2.29826e+14	201
2.30823e+14	156
2.3182e+14	194
2.32817e+14	174
2.33814e+14	195
2.34811e+14	190
2.35808e+14	199
2.36805e+14	175
2.37803e+14	176
2.388e+14	178
2.39797e+14	190
2.40794e+14	168
2.41791e+14	181
2.42788e+14	167
2.43785e+14	183
2.44782e+14	204
2.45779e+14	168
2.46776e+14	184
2.47773e+14	162
2.4877e+14	199
2.49767e+14	201
2.50765e+14	201
2.51762e+14	195
2.52759e+14	172
2.53756e+14	174
2.54753e+14	168
2.5575e+14	166
2.56747e+14	210
2.57744e+14	191
2.58741e+14	186
2.59738e+14	192
2.60735e+14	198
2.61732e+14	170
2.62729e+14	188
2.63727e+14	190
2.64724e+14	177
2.65721e+14	207
2.66718e+14	191
2.67715e+14	180
2.68712e+14	194
2.69709e+14	182
2.70706e+14	180
2.71703e+14	189
2.727e+14	172
2.73697e+14	192
2.74694e+14	173
2.75691e+14	172
2.76689e+14	193
2.77686e+14	195
2.78683e+14	220
2.7968e+14	197
2.80677e+14	180
2.81674e+14	206
2.82671e+14	203
2.83668e+14	164
2.84665e+14	220
2.85662e+14	192
2.86659e+14	181
2.87656e+14	188
2.88653e+14	185
2.89651e+14	182
2.90648e+14	175
2.91645e+14	211
2.92642e+14	191
2.93639e+14	194
2.94636e+14	161
2.95633e+14	178
