Time [seconds]	Counts
4.98572e+11	182
1.49572e+12	194
2.49286e+12	167
3.49e+12	178
4.48715e+12	189
5.48429e+12	200
6.48143e+12	189
7.47858e+12	177
8.47572e+12	198
9.47286e+12	189
1.047e+13	182
1.14671e+13	167
1.24643e+13	194
1.34614e+13	179
1.44586e+13	182
1.54557e+13	172
1.64529e+13	165
1.745e+13	208
1.84472e+13	174
1.94443e+13	204
2.04414e+13	164
2.14386e+13	160
2.24357e+13	163
2.34329e+13	154
2.443e+13	182
2.54272e+13	184
2.64243e+13	155
2.74214e+13	184
2.84186e+13	157
2.94157e+13	188
3.04129e+13	188
3.141e+13	179
3.24072e+13	181
3.34043e+13	197
3.44014e+13	176
3.53986e+13	178
3.63957e+13	200
3.73929e+13	188
3.839e+13	170
3.93872e+13	197
4.03843e+13	208
4.13814e+13	195
4.23786e+13	188
4.33757e+13	189
4.43729e+13	183
4.537e+13	171
4.63672e+13	165
4.73643e+13	178
4.83615e+13	198
4.93586e+13	164
5.03557e+13	182
5.13529e+13	186
5.235e+13	178
5.33472e+13	183
5.43443e+13	177
5.53415e+13	180
5.63386e+13	188
5.73357e+13	190
5.83329e+13	207
5.933e+13	210
6.03272e+13	181
6.13243e+13	176
6.23215e+13	207
6.33186e+13	190
6.43157e+13	199
6.53129e+13	185
6.631e+13	188
6.73072e+13	167
6.83043e+13	171
6.93015e+13	185
7.02986e+13	190
7.12958e+13	199
7.22929e+13	191
7.329e+13	214
7.42872e+13	193
7.52843e+13	196
7.62815e+13	186
7.72786e+13	197
7.82758e+13	179
7.92729e+13	211
8.027e+13	170
8.12672e+13	209
8.22643e+13	186
8.32615e+13	191
8.42586e+13	167
8.52558e+13	194
8.62529e+13	193
8.725e+13	183
8.82472e+13	178
8.92443e+13	173
9.02415e+13	196
9.12386e+13	183
9.22358e+13	190
9.32329e+13	184
9.423e+13	182
9.52272e+13	174
9.62243e+13	183
9.72215e+13	170
9.82186e+13	187
9.92158e+13	177
1.00213e+14	172
1.0121e+14	171
1.02207e+14	171
1.03204e+14	203
1.04201e+14	178
1.05199e+14	199
1.06196e+14	202
1.07193e+14	203
1.0819e+14	205
1.09187e+14	178
1.10184e+14	177
1.11181e+14	209
1.12179e+14	189
1.13176e+14	174
1.14173e+14	176
1.1517e+14	194
1.16167e+14	207
1.17164e+14	185
1.18161e+14	177
1.19159e+14	188
1.20156e+14	180
1.21153e+14	194
1.2215e+14	171
1.23147e+14	179
1.24144e+14	190
1.25141e+14	196
1.26139e+14	199
1.27136e+14	177
1.28133e+14	172
1.2913e+14	183
1.30127e+14	212
1.31124e+14	194
1.32121e+14	209
1.33119e+14	183
1.34116e+14	210
1.35113e+14	180
1.3611e+14	175
1.37107e+14	190
1.38104e+14	195
1.39101e+14	166
1.40099e+14	183
1.41096e+14	209
1.42093e+14	213
1.4309e+14	171
1.44087e+14	191
1.45084e+14	183
1.46082e+14	188
1.47079e+14	197
1.48076e+14	185
1.49073e+14	195
1.5007e+14	183
1.51067e+14	184
1.52064e+14	213
1.53061e+14	184
1.54059e+14	166
1.55056e+14	187
1.56053e+14	180
1.5705e+14	177
1.58047e+14	175
1.59044e+14	179
1.60042e+14	191
1.61039e+14	187
1.62036e+14	204
1.63033e+14	174
1.6403e+14	166
1.65027e+14	181
1.66024e+14	202
1.67022e+14	179
1.68019e+14	168
1.69016e+14	181
1.70013e+14	200
1.7101e+14	182
1.72007e+14	193
1.73004e+14	174
1.74002e+14	173
1.74999e+14	185
1.75996e+14	189
1.76993e+14	198
1.7799e+14	205
1.78987e+14	192
1.79984e+14	188
1.80982e+14	188
1.81979e+14	185
1.82976e+14	168
1.83973e+14	163
1.8497e+14	192
1.85967e+14	202
1.86964e+14	171
1.87962e+14	204
1.88959e+14	169
1.89956e+14	194
1.90953e+14	184
1.9195e+14	184
1.92947e+14	165
1.93944e+14	177
1.94942e+14	194
1.95939e+14	216
1.96936e+14	187
1.97933e+14	198
1.9893e+14	169
1.99927e+14	186
2.00924e+14	199
2.01922e+14	179
2.02919e+14	154
2.03916e+14	211
2.04913e+14	175
2.0591e+14	195
2.06907e+14	201
2.07904e+14	182
2.08902e+14	174
2.09899e+14	206
2.10896e+14	202
2.11893e+14	205
2.1289e+14	171
2.13887e+14	212
2.14884e+14	180
2.15882e+14	203
2.16879e+14	168
2.17876e+14	180
2.18873e+14	220
2.1987e+14	192
2.20867e+14	190
2.21864e+14	196
2.22862e+14	200
2.23859e+14	160
2.24856e+14	188
2.25853e+14	165
2.2685e+14	172
2.27847e+14	170
2.28844e+14	179
2.29842e+14	179
2.30839e+14	172
2.31836e+14	186
2.32833e+14	173
2.3383e+14	168
2.34827e+14	188
2.35824e+14	175
2.36822e+14	199
2.37819e+14	181
2.38816e+14	182
2.39813e+14	187
2.4081e+14	193
2.41807e+14	198
2.42804e+14	185
2.43802e+14	166
2.44799e+14	200
2.45796e+14	191
2.46793e+14	201
2.4779e+14	177
2.48787e+14	201
2.49784e+14	198
2.50782e+14	172
2.51779e+14	184
2.52776e+14	166
2.53773e+14	184
2.5477e+14	160
2.55767e+14	173
2.56764e+14	162
2.57762e+14	201
2.58759e+14	196
2.59756e+14	208
2.60753e+14	171
2.6175e+14	165
2.62747e+14	198
2.63744e+14	186
2.64742e+14	174
2.65739e+14	185
2.66736e+14	196
2.67733e+14	188
2.6873e+14	194
2.69727e+14	171
2.70724e+14	186
2.71722e+14	193
2.72719e+14	183
2.73716e+14	185
2.74713e+14	179
2.7571e+14	197
2.76707e+14	194
2.77704e+14	190
2.78702e+14	175
2.79699e+14	208
2.80696e+14	218
2.81693e+14	177
2.8269e+14	155
2.83687e+14	204
2.84684e+14	152
2.85682e+14	176
2.86679e+14	211
2.87676e+14	183
2.88673e+14	203
2.8967e+14	170
2.90667e+14	183
2.91664e+14	184
2.92662e+14	175
2.93659e+14	191
2.94656e+14	190
2.95653e+14	175
2.9665e+14	192
2.97647e+14	190
2.98644e+14	169
2.99642e+14	172
