Time [seconds]	Counts
4.98482e+11	112
1.49545e+12	124
2.49241e+12	101
3.48937e+12	132
4.48634e+12	111
5.4833e+12	84
6.48026e+12	112
7.47723e+12	112
8.47419e+12	111
9.47115e+12	117
1.04681e+13	124
1.14651e+13	111
1.2462e+13	118
1.3459e+13	106
1.4456e+13	126
1.54529e+13	101
1.64499e+13	134
1.74469e+13	109
1.84438e+13	103
1.94408e+13	99
2.04377e+13	120
2.14347e+13	94
2.24317e+13	135
2.34286e+13	115
2.44256e+13	118
2.54226e+13	108
2.64195e+13	110
2.74165e+13	119
2.84135e+13	121
2.94104e+13	118
3.04074e+13	123
3.14043e+13	104
3.24013e+13	113
3.33983e+13	125
3.43952e+13	131
3.53922e+13	116
3.63892e+13	119
3.73861e+13	115
3.83831e+13	118
3.93801e+13	110
4.0377e+13	122
4.1374e+13	113
4.23709e+13	108
4.33679e+13	107
4.43649e+13	123
4.53618e+13	112
4.63588e+13	132
4.73558e+13	95
4.83527e+13	129
4.93497e+13	114
5.03466e+13	122
5.13436e+13	132
5.23406e+13	96
5.33375e+13	107
5.43345e+13	93
5.53315e+13	124
5.63284e+13	107
5.73254e+13	126
5.83224e+13	109
5.93193e+13	133
6.03163e+13	123
6.13132e+13	121
6.23102e+13	104
6.33072e+13	104
6.43041e+13	104
6.53011e+13	113
6.62981e+13	108
6.7295e+13	129
6.8292e+13	99
6.92889e+13	117
7.02859e+13	102
7.12829e+13	120
7.22798e+13	102
7.32768e+13	119
7.42738e+13	126
7.52707e+13	99
7.62677e+13	111
7.72647e+13	113
7.82616e+13	119
7.92586e+13	107
8.02555e+13	103
8.12525e+13	120
8.22495e+13	103
8.32464e+13	108
8.42434e+13	101
8.52404e+13	99
8.62373e+13	96
8.72343e+13	113
8.82313e+13	109
8.92282e+13	118
9.02252e+13	88
9.12221e+13	105
9.22191e+13	99
9.32161e+13	132
9.4213e+13	117
9.521e+13	114
9.6207e+13	117
9.72039e+13	120
9.82009e+13	103
9.91978e+13	117
1.00195e+14	107
1.01192e+14	117
1.02189e+14	94
1.03186e+14	121
1.04183e+14	116
1.0518e+14	107
1.06177e+14	114
1.07174e+14	105
1.08171e+14	123
1.09167e+14	115
1.10164e+14	103
1.11161e+14	118
1.12158e+14	122
1.13155e+14	116
1.14152e+14	107
1.15149e+14	103
1.16146e+14	129
1.17143e+14	118
1.1814e+14	120
1.19137e+14	127
1.20134e+14	117
1.21131e+14	104
1.22128e+14	121
1.23125e+14	112
1.24122e+14	119
1.25119e+14	102
1.26116e+14	112
1.27113e+14	103
1.2811e+14	99
1.29107e+14	127
1.30104e+14	122
1.31101e+14	118
1.32098e+14	110
1.33095e+14	120
1.34092e+14	96
1.35089e+14	103
1.36085e+14	108
1.37082e+14	99
1.38079e+14	119
1.39076e+14	97
1.40073e+14	101
1.4107e+14	125
1.42067e+14	127
1.43064e+14	108
1.44061e+14	109
1.45058e+14	126
1.46055e+14	116
1.47052e+14	140
1.48049e+14	129
1.49046e+14	94
1.50043e+14	121
1.5104e+14	131
1.52037e+14	95
1.53034e+14	134
1.54031e+14	116
1.55028e+14	113
1.56025e+14	97
1.57022e+14	103
1.58019e+14	133
1.59016e+14	115
1.60013e+14	130
1.6101e+14	112
1.62007e+14	127
1.63004e+14	101
1.64e+14	116
1.64997e+14	128
1.65994e+14	104
1.66991e+14	106
1.67988e+14	101
1.68985e+14	129
1.69982e+14	113
1.70979e+14	100
1.71976e+14	108
1.72973e+14	117
1.7397e+14	134
1.74967e+14	108
1.75964e+14	115
1.76961e+14	115
1.77958e+14	113
1.78955e+14	106
1.79952e+14	109
1.80949e+14	114
1.81946e+14	105
1.82943e+14	118
1.8394e+14	99
1.84937e+14	101
1.85934e+14	115
1.86931e+14	102
1.87928e+14	98
1.88925e+14	111
1.89922e+14	126
1.90918e+14	104
1.91915e+14	120
1.92912e+14	102
1.93909e+14	109
1.94906e+14	109
1.95903e+14	126
1.969e+14	114
1.97897e+14	118
1.98894e+14	116
1.99891e+14	120
2.00888e+14	120
2.01885e+14	118
2.02882e+14	121
2.03879e+14	122
2.04876e+14	110
2.05873e+14	105
2.0687e+14	117
2.07867e+14	96
2.08864e+14	101
2.09861e+14	103
2.10858e+14	105
2.11855e+14	96
2.12852e+14	112
2.13849e+14	107
2.14846e+14	129
2.15843e+14	109
2.1684e+14	107
2.17836e+14	104
2.18833e+14	122
2.1983e+14	94
2.20827e+14	131
2.21824e+14	103
2.22821e+14	125
2.23818e+14	110
2.24815e+14	123
2.25812e+14	122
2.26809e+14	133
2.27806e+14	121
2.28803e+14	112
2.298e+14	124
2.30797e+14	123
2.31794e+14	129
2.32791e+14	108
2.33788e+14	125
2.34785e+14	106
2.35782e+14	115
2.36779e+14	117
2.37776e+14	139
2.38773e+14	110
2.3977e+14	114
2.40767e+14	116
2.41764e+14	121
2.42761e+14	109
2.43758e+14	121
2.44754e+14	124
2.45751e+14	111
2.46748e+14	120
2.47745e+14	122
2.48742e+14	124
2.49739e+14	118
2.50736e+14	117
2.51733e+14	128
2.5273e+14	116
2.53727e+14	119
2.54724e+14	96
2.55721e+14	112
2.56718e+14	114
2.57715e+14	108
2.58712e+14	98
2.59709e+14	111
2.60706e+14	122
2.61703e+14	109
2.627e+14	115
2.63697e+14	109
2.64694e+14	102
2.65691e+14	115
2.66688e+14	102
2.67685e+14	120
2.68682e+14	107
2.69679e+14	122
2.70676e+14	121
2.71673e+14	114
2.72669e+14	107
2.73666e+14	114
2.74663e+14	110
2.7566e+14	122
2.76657e+14	111
2.77654e+14	89
2.78651e+14	120
2.79648e+14	114
2.80645e+14	112
2.81642e+14	112
2.82639e+14	107
2.83636e+14	116
2.84633e+14	113
2.8563e+14	118
2.86627e+14	111
2.87624e+14	106
2.88621e+14	117
2.89618e+14	119
2.90615e+14	102
2.91612e+14	127
2.92609e+14	118
2.93606e+14	106
2.94603e+14	106
2.956e+14	106
2.96597e+14	124
2.97594e+14	108
2.98591e+14	123
2.99587e+14	120
