Time [seconds]	Counts
4.98534e+11	129
1.4956e+12	127
2.49267e+12	114
3.48974e+12	113
4.4868e+12	130
5.48387e+12	150
6.48094e+12	131
7.478e+12	156
8.47507e+12	142
9.47214e+12	128
1.04692e+13	134
1.14663e+13	134
1.24633e+13	146
1.34604e+13	132
1.44575e+13	141
1.54545e+13	126
1.64516e+13	126
1.74487e+13	127
1.84457e+13	127
1.94428e+13	145
2.04399e+13	142
2.14369e+13	140
2.2434e+13	113
2.34311e+13	122
2.44281e+13	122
2.54252e+13	126
2.64223e+13	133
2.74194e+13	119
2.84164e+13	119
2.94135e+13	131
3.04106e+13	120
3.14076e+13	135
3.24047e+13	140
3.34018e+13	135
3.43988e+13	135
3.53959e+13	125
3.6393e+13	125
3.739e+13	140
3.83871e+13	126
3.93842e+13	129
4.03812e+13	110
4.13783e+13	109
4.23754e+13	126
4.33724e+13	150
4.43695e+13	131
4.53666e+13	122
4.63636e+13	150
4.73607e+13	129
4.83578e+13	123
4.93548e+13	125
5.03519e+13	116
5.1349e+13	142
5.2346e+13	109
5.33431e+13	132
5.43402e+13	143
5.53372e+13	129
5.63343e+13	140
5.73314e+13	125
5.83284e+13	145
5.93255e+13	143
6.03226e+13	141
6.13196e+13	141
6.23167e+13	134
6.33138e+13	125
6.43108e+13	154
6.53079e+13	157
6.6305e+13	132
6.7302e+13	155
6.82991e+13	125
6.92962e+13	141
7.02932e+13	138
7.12903e+13	138
7.22874e+13	131
7.32844e+13	148
7.42815e+13	154
7.52786e+13	120
7.62756e+13	135
7.72727e+13	145
7.82698e+13	153
7.92669e+13	145
8.02639e+13	120
8.1261e+13	139
8.22581e+13	139
8.32551e+13	128
8.42522e+13	134
8.52493e+13	122
8.62463e+13	154
8.72434e+13	137
8.82405e+13	126
8.92375e+13	146
9.02346e+13	129
9.12317e+13	128
9.22287e+13	151
9.32258e+13	148
9.42229e+13	131
9.52199e+13	113
9.6217e+13	150
9.72141e+13	116
9.82111e+13	136
9.92082e+13	129
1.00205e+14	123
1.01202e+14	129
1.02199e+14	137
1.03196e+14	129
1.04194e+14	148
1.05191e+14	125
1.06188e+14	127
1.07185e+14	144
1.08182e+14	130
1.09179e+14	138
1.10176e+14	152
1.11173e+14	139
1.1217e+14	130
1.13167e+14	135
1.14164e+14	126
1.15161e+14	136
1.16158e+14	132
1.17155e+14	136
1.18152e+14	126
1.1915e+14	148
1.20147e+14	132
1.21144e+14	131
1.22141e+14	102
1.23138e+14	124
1.24135e+14	150
1.25132e+14	129
1.26129e+14	141
1.27126e+14	143
1.28123e+14	122
1.2912e+14	153
1.30117e+14	130
1.31114e+14	146
1.32111e+14	144
1.33108e+14	157
1.34106e+14	129
1.35103e+14	117
1.361e+14	158
1.37097e+14	149
1.38094e+14	122
1.39091e+14	142
1.40088e+14	129
1.41085e+14	137
1.42082e+14	116
1.43079e+14	122
1.44076e+14	134
1.45073e+14	116
1.4607e+14	121
1.47067e+14	122
1.48065e+14	142
1.49062e+14	146
1.50059e+14	125
1.51056e+14	131
1.52053e+14	169
1.5305e+14	143
1.54047e+14	133
1.55044e+14	140
1.56041e+14	118
1.57038e+14	113
1.58035e+14	124
1.59032e+14	132
1.60029e+14	125
1.61026e+14	125
1.62023e+14	123
1.63021e+14	127
1.64018e+14	129
1.65015e+14	125
1.66012e+14	113
1.67009e+14	129
1.68006e+14	112
1.69003e+14	146
1.7e+14	145
1.70997e+14	136
1.71994e+14	149
1.72991e+14	124
1.73988e+14	135
1.74985e+14	154
1.75982e+14	130
1.76979e+14	121
1.77977e+14	114
1.78974e+14	125
1.79971e+14	135
1.80968e+14	149
1.81965e+14	121
1.82962e+14	132
1.83959e+14	130
1.84956e+14	149
1.85953e+14	143
1.8695e+14	128
1.87947e+14	126
1.88944e+14	130
1.89941e+14	129
1.90938e+14	131
1.91935e+14	131
1.92933e+14	128
1.9393e+14	122
1.94927e+14	115
1.95924e+14	123
1.96921e+14	135
1.97918e+14	140
1.98915e+14	134
1.99912e+14	141
2.00909e+14	119
2.01906e+14	132
2.02903e+14	143
2.039e+14	128
2.04897e+14	129
2.05894e+14	137
2.06891e+14	137
2.07889e+14	120
2.08886e+14	127
2.09883e+14	140
2.1088e+14	118
2.11877e+14	131
2.12874e+14	129
2.13871e+14	139
2.14868e+14	121
2.15865e+14	117
2.16862e+14	134
2.17859e+14	120
2.18856e+14	136
2.19853e+14	132
2.2085e+14	141
2.21847e+14	123
2.22845e+14	148
2.23842e+14	124
2.24839e+14	124
2.25836e+14	121
2.26833e+14	140
2.2783e+14	130
2.28827e+14	121
2.29824e+14	136
2.30821e+14	148
2.31818e+14	134
2.32815e+14	124
2.33812e+14	134
2.34809e+14	138
2.35806e+14	150
2.36803e+14	148
2.37801e+14	127
2.38798e+14	118
2.39795e+14	140
2.40792e+14	128
2.41789e+14	118
2.42786e+14	128
2.43783e+14	133
2.4478e+14	116
2.45777e+14	144
2.46774e+14	128
2.47771e+14	133
2.48768e+14	139
2.49765e+14	146
2.50762e+14	143
2.51759e+14	145
2.52757e+14	128
2.53754e+14	148
2.54751e+14	159
2.55748e+14	151
2.56745e+14	137
2.57742e+14	130
2.58739e+14	135
2.59736e+14	106
2.60733e+14	148
2.6173e+14	123
2.62727e+14	135
2.63724e+14	149
2.64721e+14	121
2.65718e+14	135
2.66716e+14	123
2.67713e+14	147
2.6871e+14	148
2.69707e+14	142
2.70704e+14	151
2.71701e+14	131
2.72698e+14	106
2.73695e+14	128
2.74692e+14	114
2.75689e+14	149
2.76686e+14	158
2.77683e+14	159
2.7868e+14	128
2.79677e+14	130
2.80674e+14	139
2.81672e+14	136
2.82669e+14	127
2.83666e+14	129
2.84663e+14	115
2.8566e+14	115
2.86657e+14	138
2.87654e+14	135
2.88651e+14	153
2.89648e+14	162
2.90645e+14	150
2.91642e+14	132
2.92639e+14	118
2.93636e+14	110
2.94633e+14	128
2.9563e+14	139
2.96628e+14	153
2.97625e+14	145
2.98622e+14	125
2.99619e+14	108
