Time [seconds]	Counts
4.9854e+11	178
1.49562e+12	165
2.4927e+12	170
3.48978e+12	176
4.48686e+12	180
5.48394e+12	167
6.48102e+12	151
7.4781e+12	175
8.47518e+12	161
9.47226e+12	179
1.04693e+13	186
1.14664e+13	183
1.24635e+13	166
1.34606e+13	158
1.44577e+13	170
1.54547e+13	148
1.64518e+13	171
1.74489e+13	162
1.8446e+13	169
1.94431e+13	168
2.04401e+13	165
2.14372e+13	173
2.24343e+13	167
2.34314e+13	177
2.44285e+13	150
2.54255e+13	172
2.64226e+13	176
2.74197e+13	173
2.84168e+13	178
2.94139e+13	155
3.04109e+13	162
3.1408e+13	179
3.24051e+13	158
3.34022e+13	185
3.43993e+13	192
3.53963e+13	160
3.63934e+13	165
3.73905e+13	189
3.83876e+13	178
3.93847e+13	176
4.03817e+13	183
4.13788e+13	180
4.23759e+13	179
4.3373e+13	180
4.43701e+13	164
4.53671e+13	192
4.63642e+13	173
4.73613e+13	182
4.83584e+13	181
4.93555e+13	179
5.03525e+13	157
5.13496e+13	182
5.23467e+13	169
5.33438e+13	147
5.43409e+13	173
5.53379e+13	142
5.6335e+13	191
5.73321e+13	165
5.83292e+13	168
5.93263e+13	165
6.03233e+13	179
6.13204e+13	177
6.23175e+13	157
6.33146e+13	164
6.43117e+13	182
6.53087e+13	172
6.63058e+13	167
6.73029e+13	165
6.83e+13	170
6.92971e+13	200
7.02941e+13	170
7.12912e+13	174
7.22883e+13	165
7.32854e+13	163
7.42824e+13	171
7.52795e+13	168
7.62766e+13	174
7.72737e+13	152
7.82708e+13	168
7.92678e+13	168
8.02649e+13	176
8.1262e+13	140
8.22591e+13	168
8.32562e+13	170
8.42532e+13	177
8.52503e+13	169
8.62474e+13	179
8.72445e+13	156
8.82416e+13	167
8.92386e+13	170
9.02357e+13	181
9.12328e+13	175
9.22299e+13	155
9.3227e+13	157
9.4224e+13	174
9.52211e+13	158
9.62182e+13	186
9.72153e+13	195
9.82124e+13	186
9.92094e+13	158
1.00207e+14	155
1.01204e+14	169
1.02201e+14	170
1.03198e+14	174
1.04195e+14	185
1.05192e+14	191
1.06189e+14	168
1.07186e+14	174
1.08183e+14	167
1.0918e+14	164
1.10177e+14	172
1.11174e+14	192
1.12171e+14	170
1.13169e+14	189
1.14166e+14	170
1.15163e+14	186
1.1616e+14	167
1.17157e+14	166
1.18154e+14	155
1.19151e+14	168
1.20148e+14	164
1.21145e+14	175
1.22142e+14	152
1.23139e+14	155
1.24136e+14	172
1.25134e+14	162
1.26131e+14	155
1.27128e+14	160
1.28125e+14	166
1.29122e+14	174
1.30119e+14	148
1.31116e+14	177
1.32113e+14	184
1.3311e+14	161
1.34107e+14	183
1.35104e+14	174
1.36101e+14	157
1.37098e+14	178
1.38096e+14	181
1.39093e+14	167
1.4009e+14	163
1.41087e+14	152
1.42084e+14	196
1.43081e+14	189
1.44078e+14	168
1.45075e+14	195
1.46072e+14	184
1.47069e+14	179
1.48066e+14	154
1.49063e+14	182
1.50061e+14	184
1.51058e+14	169
1.52055e+14	159
1.53052e+14	158
1.54049e+14	178
1.55046e+14	153
1.56043e+14	182
1.5704e+14	156
1.58037e+14	193
1.59034e+14	153
1.60031e+14	156
1.61028e+14	155
1.62025e+14	173
1.63023e+14	140
1.6402e+14	155
1.65017e+14	180
1.66014e+14	183
1.67011e+14	194
1.68008e+14	161
1.69005e+14	166
1.70002e+14	195
1.70999e+14	146
1.71996e+14	162
1.72993e+14	158
1.7399e+14	176
1.74988e+14	153
1.75985e+14	163
1.76982e+14	168
1.77979e+14	157
1.78976e+14	178
1.79973e+14	167
1.8097e+14	181
1.81967e+14	154
1.82964e+14	150
1.83961e+14	169
1.84958e+14	172
1.85955e+14	168
1.86952e+14	165
1.8795e+14	171
1.88947e+14	162
1.89944e+14	207
1.90941e+14	155
1.91938e+14	163
1.92935e+14	186
1.93932e+14	161
1.94929e+14	176
1.95926e+14	152
1.96923e+14	178
1.9792e+14	166
1.98917e+14	198
1.99915e+14	201
2.00912e+14	168
2.01909e+14	182
2.02906e+14	173
2.03903e+14	168
2.049e+14	170
2.05897e+14	174
2.06894e+14	159
2.07891e+14	185
2.08888e+14	164
2.09885e+14	161
2.10882e+14	156
2.11879e+14	168
2.12877e+14	167
2.13874e+14	166
2.14871e+14	185
2.15868e+14	167
2.16865e+14	171
2.17862e+14	175
2.18859e+14	176
2.19856e+14	170
2.20853e+14	148
2.2185e+14	161
2.22847e+14	178
2.23844e+14	193
2.24842e+14	143
2.25839e+14	162
2.26836e+14	178
2.27833e+14	173
2.2883e+14	167
2.29827e+14	196
2.30824e+14	159
2.31821e+14	181
2.32818e+14	168
2.33815e+14	177
2.34812e+14	179
2.35809e+14	158
2.36806e+14	164
2.37804e+14	177
2.38801e+14	153
2.39798e+14	160
2.40795e+14	150
2.41792e+14	154
2.42789e+14	173
2.43786e+14	169
2.44783e+14	167
2.4578e+14	156
2.46777e+14	169
2.47774e+14	155
2.48771e+14	164
2.49769e+14	178
2.50766e+14	167
2.51763e+14	184
2.5276e+14	160
2.53757e+14	160
2.54754e+14	127
2.55751e+14	176
2.56748e+14	151
2.57745e+14	171
2.58742e+14	187
2.59739e+14	172
2.60736e+14	171
2.61733e+14	196
2.62731e+14	162
2.63728e+14	184
2.64725e+14	160
2.65722e+14	188
2.66719e+14	172
2.67716e+14	180
2.68713e+14	155
2.6971e+14	167
2.70707e+14	166
2.71704e+14	154
2.72701e+14	178
2.73698e+14	175
2.74696e+14	154
2.75693e+14	157
2.7669e+14	177
2.77687e+14	152
2.78684e+14	143
2.79681e+14	178
