Time [seconds]	Counts
4.98558e+11	119
1.49567e+12	104
2.49279e+12	104
3.4899e+12	101
4.48702e+12	126
5.48414e+12	134
6.48125e+12	113
7.47837e+12	111
8.47548e+12	133
9.4726e+12	119
1.04697e+13	129
1.14668e+13	120
1.24639e+13	135
1.34611e+13	111
1.44582e+13	114
1.54553e+13	87
1.64524e+13	117
1.74495e+13	116
1.84466e+13	124
1.94438e+13	90
2.04409e+13	125
2.1438e+13	88
2.24351e+13	132
2.34322e+13	124
2.44293e+13	125
2.54264e+13	113
2.64236e+13	101
2.74207e+13	137
2.84178e+13	120
2.94149e+13	123
3.0412e+13	116
3.14091e+13	134
3.24063e+13	112
3.34034e+13	105
3.44005e+13	131
3.53976e+13	130
3.63947e+13	104
3.73918e+13	99
3.8389e+13	121
3.93861e+13	104
4.03832e+13	146
4.13803e+13	131
4.23774e+13	112
4.33745e+13	130
4.43716e+13	87
4.53688e+13	113
4.63659e+13	129
4.7363e+13	129
4.83601e+13	118
4.93572e+13	121
5.03543e+13	123
5.13515e+13	119
5.23486e+13	107
5.33457e+13	102
5.43428e+13	112
5.53399e+13	117
5.6337e+13	116
5.73341e+13	100
5.83313e+13	104
5.93284e+13	123
6.03255e+13	128
6.13226e+13	115
6.23197e+13	121
6.33168e+13	110
6.4314e+13	106
6.53111e+13	121
6.63082e+13	118
6.73053e+13	131
6.83024e+13	127
6.92995e+13	125
7.02967e+13	142
7.12938e+13	108
7.22909e+13	118
7.3288e+13	118
7.42851e+13	116
7.52822e+13	139
7.62793e+13	116
7.72765e+13	121
7.82736e+13	107
7.92707e+13	119
8.02678e+13	115
8.12649e+13	103
8.2262e+13	122
8.32592e+13	124
8.42563e+13	97
8.52534e+13	111
8.62505e+13	133
8.72476e+13	108
8.82447e+13	119
8.92419e+13	115
9.0239e+13	106
9.12361e+13	111
9.22332e+13	107
9.32303e+13	114
9.42274e+13	115
9.52245e+13	126
9.62217e+13	106
9.72188e+13	103
9.82159e+13	116
9.9213e+13	116
1.0021e+14	128
1.01207e+14	127
1.02204e+14	114
1.03201e+14	113
1.04199e+14	114
1.05196e+14	118
1.06193e+14	125
1.0719e+14	111
1.08187e+14	120
1.09184e+14	126
1.10181e+14	125
1.11178e+14	131
1.12176e+14	116
1.13173e+14	119
1.1417e+14	125
1.15167e+14	121
1.16164e+14	125
1.17161e+14	113
1.18158e+14	123
1.19155e+14	110
1.20152e+14	103
1.2115e+14	96
1.22147e+14	126
1.23144e+14	128
1.24141e+14	115
1.25138e+14	118
1.26135e+14	113
1.27132e+14	130
1.28129e+14	112
1.29126e+14	109
1.30124e+14	128
1.31121e+14	116
1.32118e+14	121
1.33115e+14	127
1.34112e+14	126
1.35109e+14	111
1.36106e+14	120
1.37103e+14	122
1.38101e+14	137
1.39098e+14	118
1.40095e+14	128
1.41092e+14	119
1.42089e+14	119
1.43086e+14	96
1.44083e+14	110
1.4508e+14	93
1.46077e+14	126
1.47075e+14	129
1.48072e+14	127
1.49069e+14	123
1.50066e+14	112
1.51063e+14	112
1.5206e+14	116
1.53057e+14	106
1.54054e+14	102
1.55051e+14	88
1.56049e+14	111
1.57046e+14	134
1.58043e+14	126
1.5904e+14	102
1.60037e+14	132
1.61034e+14	134
1.62031e+14	100
1.63028e+14	110
1.64026e+14	118
1.65023e+14	103
1.6602e+14	158
1.67017e+14	112
1.68014e+14	127
1.69011e+14	125
1.70008e+14	128
1.71005e+14	130
1.72002e+14	141
1.73e+14	116
1.73997e+14	121
1.74994e+14	113
1.75991e+14	130
1.76988e+14	121
1.77985e+14	109
1.78982e+14	119
1.79979e+14	102
1.80976e+14	120
1.81974e+14	120
1.82971e+14	115
1.83968e+14	111
1.84965e+14	108
1.85962e+14	121
1.86959e+14	125
1.87956e+14	106
1.88953e+14	117
1.89951e+14	123
1.90948e+14	117
1.91945e+14	112
1.92942e+14	142
1.93939e+14	146
1.94936e+14	117
1.95933e+14	108
1.9693e+14	116
1.97927e+14	88
1.98925e+14	126
1.99922e+14	98
2.00919e+14	108
2.01916e+14	131
2.02913e+14	126
2.0391e+14	117
2.04907e+14	111
2.05904e+14	112
2.06901e+14	121
2.07899e+14	102
2.08896e+14	112
2.09893e+14	103
2.1089e+14	118
2.11887e+14	119
2.12884e+14	107
2.13881e+14	111
2.14878e+14	123
2.15876e+14	103
2.16873e+14	144
2.1787e+14	117
2.18867e+14	142
2.19864e+14	98
2.20861e+14	124
2.21858e+14	124
2.22855e+14	134
2.23852e+14	122
2.2485e+14	113
2.25847e+14	116
2.26844e+14	139
2.27841e+14	121
2.28838e+14	109
2.29835e+14	115
2.30832e+14	116
2.31829e+14	95
2.32827e+14	123
2.33824e+14	120
2.34821e+14	121
2.35818e+14	115
2.36815e+14	110
2.37812e+14	91
2.38809e+14	134
2.39806e+14	116
2.40803e+14	87
2.41801e+14	112
2.42798e+14	105
2.43795e+14	111
2.44792e+14	91
2.45789e+14	118
2.46786e+14	119
2.47783e+14	110
2.4878e+14	122
2.49777e+14	124
2.50775e+14	120
2.51772e+14	121
2.52769e+14	137
2.53766e+14	125
2.54763e+14	114
2.5576e+14	133
2.56757e+14	116
2.57754e+14	117
2.58752e+14	126
2.59749e+14	129
2.60746e+14	116
2.61743e+14	126
2.6274e+14	117
2.63737e+14	98
2.64734e+14	106
2.65731e+14	116
2.66728e+14	105
2.67726e+14	117
2.68723e+14	134
2.6972e+14	113
2.70717e+14	101
2.71714e+14	119
2.72711e+14	108
2.73708e+14	125
2.74705e+14	113
2.75702e+14	118
2.767e+14	95
2.77697e+14	112
2.78694e+14	115
2.79691e+14	122
2.80688e+14	99
2.81685e+14	109
2.82682e+14	103
2.83679e+14	129
2.84677e+14	117
2.85674e+14	108
2.86671e+14	112
2.87668e+14	102
2.88665e+14	110
2.89662e+14	125
2.90659e+14	125
2.91656e+14	148
2.92653e+14	123
2.93651e+14	99
2.94648e+14	95
2.95645e+14	117
2.96642e+14	117
2.97639e+14	135
2.98636e+14	115
2.99633e+14	138
