Time [seconds]	Counts
4.98508e+11	116
1.49553e+12	121
2.49254e+12	135
3.48956e+12	121
4.48658e+12	107
5.48359e+12	146
6.48061e+12	128
7.47763e+12	114
8.47464e+12	116
9.47166e+12	126
1.04687e+13	136
1.14657e+13	99
1.24627e+13	121
1.34597e+13	112
1.44567e+13	140
1.54538e+13	140
1.64508e+13	128
1.74478e+13	115
1.84448e+13	138
1.94418e+13	122
2.04388e+13	129
2.14359e+13	135
2.24329e+13	84
2.34299e+13	115
2.44269e+13	117
2.54239e+13	114
2.64209e+13	116
2.7418e+13	135
2.8415e+13	113
2.9412e+13	125
3.0409e+13	107
3.1406e+13	127
3.2403e+13	115
3.34001e+13	115
3.43971e+13	139
3.53941e+13	120
3.63911e+13	125
3.73881e+13	130
3.83852e+13	105
3.93822e+13	130
4.03792e+13	138
4.13762e+13	121
4.23732e+13	112
4.33702e+13	121
4.43673e+13	117
4.53643e+13	142
4.63613e+13	140
4.73583e+13	116
4.83553e+13	129
4.93523e+13	133
5.03494e+13	145
5.13464e+13	126
5.23434e+13	125
5.33404e+13	106
5.43374e+13	132
5.53344e+13	111
5.63315e+13	115
5.73285e+13	145
5.83255e+13	95
5.93225e+13	134
6.03195e+13	103
6.13165e+13	146
6.23136e+13	127
6.33106e+13	122
6.43076e+13	112
6.53046e+13	103
6.63016e+13	120
6.72986e+13	135
6.82957e+13	126
6.92927e+13	142
7.02897e+13	106
7.12867e+13	121
7.22837e+13	119
7.32807e+13	119
7.42778e+13	117
7.52748e+13	124
7.62718e+13	121
7.72688e+13	127
7.82658e+13	113
7.92628e+13	114
8.02599e+13	122
8.12569e+13	101
8.22539e+13	131
8.32509e+13	115
8.42479e+13	113
8.5245e+13	132
8.6242e+13	136
8.7239e+13	119
8.8236e+13	117
8.9233e+13	113
9.023e+13	131
9.12271e+13	126
9.22241e+13	129
9.32211e+13	146
9.42181e+13	126
9.52151e+13	126
9.62121e+13	133
9.72092e+13	108
9.82062e+13	118
9.92032e+13	129
1.002e+14	112
1.01197e+14	128
1.02194e+14	112
1.03191e+14	158
1.04188e+14	121
1.05185e+14	121
1.06182e+14	128
1.07179e+14	120
1.08176e+14	131
1.09173e+14	130
1.1017e+14	118
1.11167e+14	126
1.12164e+14	108
1.13161e+14	139
1.14158e+14	110
1.15155e+14	113
1.16152e+14	130
1.17149e+14	126
1.18147e+14	132
1.19144e+14	128
1.20141e+14	117
1.21138e+14	126
1.22135e+14	125
1.23132e+14	130
1.24129e+14	122
1.25126e+14	128
1.26123e+14	132
1.2712e+14	124
1.28117e+14	115
1.29114e+14	122
1.30111e+14	123
1.31108e+14	124
1.32105e+14	102
1.33102e+14	124
1.34099e+14	111
1.35096e+14	109
1.36093e+14	128
1.3709e+14	130
1.38087e+14	120
1.39084e+14	113
1.40081e+14	109
1.41078e+14	113
1.42075e+14	110
1.43072e+14	104
1.44069e+14	121
1.45066e+14	112
1.46063e+14	112
1.4706e+14	99
1.48057e+14	114
1.49054e+14	126
1.50051e+14	119
1.51048e+14	127
1.52045e+14	126
1.53042e+14	117
1.54039e+14	109
1.55036e+14	134
1.56033e+14	127
1.5703e+14	113
1.58027e+14	118
1.59024e+14	110
1.60021e+14	132
1.61018e+14	112
1.62015e+14	105
1.63012e+14	119
1.64009e+14	134
1.65006e+14	120
1.66003e+14	125
1.67e+14	143
1.67997e+14	126
1.68994e+14	113
1.69991e+14	134
1.70988e+14	104
1.71985e+14	120
1.72982e+14	112
1.73979e+14	98
1.74976e+14	128
1.75973e+14	114
1.76971e+14	124
1.77968e+14	110
1.78965e+14	114
1.79962e+14	102
1.80959e+14	95
1.81956e+14	130
1.82953e+14	100
1.8395e+14	118
1.84947e+14	111
1.85944e+14	135
1.86941e+14	136
1.87938e+14	122
1.88935e+14	121
1.89932e+14	138
1.90929e+14	118
1.91926e+14	130
1.92923e+14	121
1.9392e+14	123
1.94917e+14	124
1.95914e+14	114
1.96911e+14	106
1.97908e+14	129
1.98905e+14	123
1.99902e+14	99
2.00899e+14	121
2.01896e+14	122
2.02893e+14	132
2.0389e+14	121
2.04887e+14	112
2.05884e+14	111
2.06881e+14	104
2.07878e+14	109
2.08875e+14	98
2.09872e+14	124
2.10869e+14	109
2.11866e+14	114
2.12863e+14	131
2.1386e+14	126
2.14857e+14	112
2.15854e+14	115
2.16851e+14	112
2.17848e+14	111
2.18845e+14	105
2.19842e+14	126
2.20839e+14	119
2.21836e+14	104
2.22833e+14	121
2.2383e+14	120
2.24827e+14	115
2.25824e+14	124
2.26821e+14	117
2.27818e+14	131
2.28815e+14	115
2.29812e+14	124
2.30809e+14	120
2.31806e+14	118
2.32803e+14	124
2.338e+14	125
2.34797e+14	117
2.35794e+14	122
2.36792e+14	131
2.37789e+14	139
2.38786e+14	124
2.39783e+14	121
2.4078e+14	111
2.41777e+14	120
2.42774e+14	119
2.43771e+14	125
2.44768e+14	114
2.45765e+14	124
2.46762e+14	117
2.47759e+14	133
2.48756e+14	132
2.49753e+14	120
2.5075e+14	115
2.51747e+14	134
2.52744e+14	108
2.53741e+14	117
2.54738e+14	136
2.55735e+14	147
2.56732e+14	122
2.57729e+14	116
2.58726e+14	111
2.59723e+14	110
2.6072e+14	107
2.61717e+14	128
2.62714e+14	125
2.63711e+14	132
2.64708e+14	110
2.65705e+14	103
2.66702e+14	118
2.67699e+14	113
2.68696e+14	132
2.69693e+14	130
2.7069e+14	120
2.71687e+14	129
2.72684e+14	114
2.73681e+14	135
2.74678e+14	110
2.75675e+14	114
2.76672e+14	112
2.77669e+14	111
2.78666e+14	119
2.79663e+14	126
2.8066e+14	112
2.81657e+14	91
2.82654e+14	125
2.83651e+14	120
2.84648e+14	128
2.85645e+14	112
2.86642e+14	111
2.87639e+14	112
2.88636e+14	123
2.89633e+14	112
2.9063e+14	133
2.91627e+14	103
2.92624e+14	131
2.93621e+14	108
2.94619e+14	106
2.95616e+14	118
2.96613e+14	108
2.9761e+14	111
2.98607e+14	137
2.99604e+14	123
