Time [seconds]	Counts
4.98496e+11	207
1.49549e+12	209
2.49248e+12	185
3.48947e+12	195
4.48646e+12	165
5.48345e+12	185
6.48045e+12	199
7.47744e+12	195
8.47443e+12	184
9.47142e+12	196
1.04684e+13	179
1.14654e+13	201
1.24624e+13	182
1.34594e+13	187
1.44564e+13	183
1.54534e+13	209
1.64504e+13	196
1.74474e+13	189
1.84443e+13	188
1.94413e+13	199
2.04383e+13	180
2.14353e+13	215
2.24323e+13	181
2.34293e+13	182
2.44263e+13	194
2.54233e+13	194
2.64203e+13	204
2.74173e+13	230
2.84143e+13	181
2.94113e+13	193
3.04082e+13	180
3.14052e+13	211
3.24022e+13	188
3.33992e+13	189
3.43962e+13	163
3.53932e+13	192
3.63902e+13	192
3.73872e+13	198
3.83842e+13	184
3.93812e+13	209
4.03782e+13	193
4.13752e+13	190
4.23721e+13	195
4.33691e+13	195
4.43661e+13	190
4.53631e+13	192
4.63601e+13	196
4.73571e+13	185
4.83541e+13	186
4.93511e+13	214
5.03481e+13	175
5.13451e+13	191
5.23421e+13	188
5.33391e+13	172
5.4336e+13	167
5.5333e+13	186
5.633e+13	188
5.7327e+13	190
5.8324e+13	193
5.9321e+13	171
6.0318e+13	190
6.1315e+13	211
6.2312e+13	173
6.3309e+13	170
6.4306e+13	198
6.5303e+13	183
6.62999e+13	192
6.72969e+13	191
6.82939e+13	190
6.92909e+13	158
7.02879e+13	206
7.12849e+13	218
7.22819e+13	191
7.32789e+13	206
7.42759e+13	208
7.52729e+13	195
7.62699e+13	180
7.72669e+13	217
7.82639e+13	173
7.92608e+13	191
8.02578e+13	186
8.12548e+13	193
8.22518e+13	174
8.32488e+13	176
8.42458e+13	194
8.52428e+13	198
8.62398e+13	185
8.72368e+13	184
8.82338e+13	202
8.92308e+13	161
9.02278e+13	160
9.12247e+13	189
9.22217e+13	225
9.32187e+13	209
9.42157e+13	175
9.52127e+13	188
9.62097e+13	205
9.72067e+13	187
9.82037e+13	191
9.92007e+13	193
1.00198e+14	184
1.01195e+14	174
1.02192e+14	176
1.03189e+14	162
1.04186e+14	177
1.05183e+14	189
1.0618e+14	193
1.07177e+14	175
1.08174e+14	190
1.09171e+14	186
1.10168e+14	192
1.11165e+14	192
1.12162e+14	188
1.13159e+14	180
1.14156e+14	182
1.15153e+14	190
1.1615e+14	200
1.17147e+14	193
1.18144e+14	214
1.19141e+14	188
1.20137e+14	164
1.21134e+14	190
1.22131e+14	170
1.23128e+14	190
1.24125e+14	179
1.25122e+14	203
1.26119e+14	196
1.27116e+14	179
1.28113e+14	173
1.2911e+14	188
1.30107e+14	190
1.31104e+14	195
1.32101e+14	185
1.33098e+14	196
1.34095e+14	200
1.35092e+14	196
1.36089e+14	175
1.37086e+14	192
1.38083e+14	186
1.3908e+14	208
1.40077e+14	187
1.41074e+14	196
1.42071e+14	186
1.43068e+14	161
1.44065e+14	176
1.45062e+14	189
1.46059e+14	185
1.47056e+14	179
1.48053e+14	201
1.4905e+14	187
1.50047e+14	162
1.51044e+14	187
1.52041e+14	177
1.53038e+14	222
1.54035e+14	177
1.55032e+14	180
1.56029e+14	173
1.57026e+14	175
1.58023e+14	175
1.5902e+14	200
1.60017e+14	185
1.61014e+14	163
1.62011e+14	207
1.63008e+14	184
1.64005e+14	181
1.65002e+14	194
1.65999e+14	155
1.66996e+14	187
1.67993e+14	177
1.6899e+14	178
1.69987e+14	204
1.70984e+14	186
1.71981e+14	175
1.72978e+14	169
1.73975e+14	185
1.74972e+14	174
1.75969e+14	204
1.76966e+14	192
1.77963e+14	185
1.7896e+14	178
1.79957e+14	187
1.80954e+14	182
1.81951e+14	163
1.82948e+14	183
1.83945e+14	211
1.84942e+14	198
1.85939e+14	214
1.86936e+14	181
1.87933e+14	204
1.8893e+14	207
1.89927e+14	192
1.90924e+14	208
1.91921e+14	180
1.92918e+14	191
1.93915e+14	197
1.94912e+14	187
1.95909e+14	187
1.96906e+14	190
1.97903e+14	178
1.989e+14	180
1.99897e+14	202
2.00894e+14	198
2.01891e+14	181
2.02888e+14	216
2.03885e+14	224
2.04882e+14	183
2.05879e+14	177
2.06876e+14	181
2.07873e+14	174
2.0887e+14	163
2.09867e+14	156
2.10864e+14	181
2.11861e+14	181
2.12858e+14	182
2.13855e+14	188
2.14852e+14	188
2.15849e+14	182
2.16846e+14	204
2.17843e+14	198
2.1884e+14	175
2.19837e+14	198
2.20834e+14	195
2.21831e+14	206
2.22828e+14	180
2.23825e+14	180
2.24822e+14	200
2.25819e+14	187
2.26816e+14	185
2.27813e+14	164
2.2881e+14	182
2.29807e+14	198
2.30804e+14	190
2.31801e+14	180
2.32798e+14	186
2.33795e+14	197
2.34792e+14	221
2.35789e+14	204
2.36786e+14	187
2.37783e+14	171
2.3878e+14	201
2.39776e+14	192
2.40773e+14	197
