Time [seconds]	Counts
4.98509e+11	1229
1.49553e+12	1158
2.49254e+12	1216
3.48956e+12	1268
4.48658e+12	1237
5.4836e+12	1182
6.48061e+12	1248
7.47763e+12	1266
8.47465e+12	1149
9.47167e+12	1171
1.04687e+13	1223
1.14657e+13	1241
1.24627e+13	1200
1.34597e+13	1212
1.44568e+13	1238
1.54538e+13	1170
1.64508e+13	1201
1.74478e+13	1227
1.84448e+13	1242
1.94418e+13	1169
2.04389e+13	1138
2.14359e+13	1247
2.24329e+13	1244
2.34299e+13	1195
2.44269e+13	1153
2.54239e+13	1208
2.6421e+13	1170
2.7418e+13	1264
2.8415e+13	1143
2.9412e+13	1193
3.0409e+13	1195
3.14061e+13	1239
3.24031e+13	1259
3.34001e+13	1180
3.43971e+13	1209
3.53941e+13	1232
3.63911e+13	1224
3.73882e+13	1210
3.83852e+13	1236
3.93822e+13	1217
4.03792e+13	1195
4.13762e+13	1245
4.23732e+13	1174
4.33703e+13	1241
4.43673e+13	1159
4.53643e+13	1248
4.63613e+13	1183
4.73583e+13	1221
4.83553e+13	1184
4.93524e+13	1201
5.03494e+13	1117
5.13464e+13	1236
5.23434e+13	1214
5.33404e+13	1189
5.43375e+13	1233
5.53345e+13	1221
5.63315e+13	1152
5.73285e+13	1259
5.83255e+13	1207
5.93225e+13	1190
6.03196e+13	1197
6.13166e+13	1216
6.23136e+13	1166
6.33106e+13	1208
6.43076e+13	1238
6.53046e+13	1178
6.63017e+13	1217
6.72987e+13	1211
6.82957e+13	1179
6.92927e+13	1274
7.02897e+13	1315
7.12868e+13	1185
7.22838e+13	1210
7.32808e+13	1243
7.42778e+13	1168
7.52748e+13	1178
7.62718e+13	1301
7.72689e+13	1213
7.82659e+13	1211
7.92629e+13	1187
8.02599e+13	1209
8.12569e+13	1194
8.22539e+13	1217
8.3251e+13	1185
8.4248e+13	1148
8.5245e+13	1246
8.6242e+13	1222
8.7239e+13	1177
8.8236e+13	1210
8.92331e+13	1214
9.02301e+13	1205
9.12271e+13	1164
9.22241e+13	1234
9.32211e+13	1193
9.42182e+13	1154
9.52152e+13	1204
9.62122e+13	1184
9.72092e+13	1214
9.82062e+13	1216
9.92032e+13	1228
1.002e+14	1201
1.01197e+14	1243
1.02194e+14	1165
1.03191e+14	1240
1.04188e+14	1191
1.05185e+14	1178
1.06182e+14	1174
1.07179e+14	1204
1.08176e+14	1175
1.09173e+14	1130
1.1017e+14	1208
1.11167e+14	1160
1.12164e+14	1191
1.13161e+14	1208
1.14159e+14	1161
1.15156e+14	1208
1.16153e+14	1189
1.1715e+14	1234
1.18147e+14	1172
1.19144e+14	1194
1.20141e+14	1176
1.21138e+14	1245
1.22135e+14	1228
1.23132e+14	1254
1.24129e+14	1213
1.25126e+14	1172
1.26123e+14	1257
