Time [seconds]	Counts
4.98542e+11	124
1.49563e+12	120
2.49271e+12	137
3.48979e+12	148
4.48688e+12	125
5.48396e+12	128
6.48105e+12	103
7.47813e+12	130
8.47522e+12	114
9.4723e+12	133
1.04694e+13	112
1.14665e+13	114
1.24636e+13	126
1.34606e+13	95
1.44577e+13	113
1.54548e+13	112
1.64519e+13	127
1.7449e+13	114
1.84461e+13	114
1.94431e+13	121
2.04402e+13	129
2.14373e+13	118
2.24344e+13	130
2.34315e+13	115
2.44286e+13	121
2.54256e+13	119
2.64227e+13	132
2.74198e+13	142
2.84169e+13	137
2.9414e+13	113
3.04111e+13	112
3.14082e+13	125
3.24052e+13	114
3.34023e+13	121
3.43994e+13	124
3.53965e+13	143
3.63936e+13	136
3.73907e+13	123
3.83877e+13	119
3.93848e+13	115
4.03819e+13	110
4.1379e+13	126
4.23761e+13	101
4.33732e+13	135
4.43702e+13	108
4.53673e+13	118
4.63644e+13	118
4.73615e+13	107
4.83586e+13	118
4.93557e+13	118
5.03527e+13	107
5.13498e+13	123
5.23469e+13	124
5.3344e+13	120
5.43411e+13	115
5.53382e+13	133
5.63353e+13	126
5.73323e+13	130
5.83294e+13	127
5.93265e+13	100
6.03236e+13	101
6.13207e+13	125
6.23178e+13	108
6.33148e+13	105
6.43119e+13	132
6.5309e+13	107
6.63061e+13	133
6.73032e+13	113
6.83003e+13	139
6.92973e+13	131
7.02944e+13	132
7.12915e+13	121
7.22886e+13	133
7.32857e+13	113
7.42828e+13	135
7.52799e+13	123
7.62769e+13	107
7.7274e+13	102
7.82711e+13	130
7.92682e+13	124
8.02653e+13	123
8.12624e+13	106
8.22594e+13	125
8.32565e+13	121
8.42536e+13	112
8.52507e+13	123
8.62478e+13	114
8.72449e+13	120
8.82419e+13	131
8.9239e+13	115
9.02361e+13	138
9.12332e+13	108
9.22303e+13	109
9.32274e+13	107
9.42245e+13	128
9.52215e+13	134
9.62186e+13	138
9.72157e+13	123
9.82128e+13	124
9.92099e+13	114
1.00207e+14	113
1.01204e+14	133
