Time [seconds]	Counts
4.98542e+11	178
1.49563e+12	177
2.49271e+12	147
3.48979e+12	174
4.48688e+12	179
5.48396e+12	199
6.48105e+12	165
7.47813e+12	190
8.47522e+12	158
9.4723e+12	157
1.04694e+13	195
1.14665e+13	175
1.24636e+13	217
1.34606e+13	195
1.44577e+13	203
1.54548e+13	175
1.64519e+13	164
1.7449e+13	204
1.84461e+13	175
1.94431e+13	169
2.04402e+13	207
2.14373e+13	178
2.24344e+13	172
2.34315e+13	170
2.44286e+13	162
2.54256e+13	188
2.64227e+13	206
2.74198e+13	194
2.84169e+13	188
2.9414e+13	197
3.04111e+13	178
3.14082e+13	178
3.24052e+13	179
3.34023e+13	185
3.43994e+13	165
3.53965e+13	192
3.63936e+13	176
3.73907e+13	163
3.83877e+13	165
3.93848e+13	174
4.03819e+13	182
4.1379e+13	169
4.23761e+13	168
4.33732e+13	165
4.43702e+13	182
4.53673e+13	188
4.63644e+13	180
4.73615e+13	178
4.83586e+13	163
4.93557e+13	185
5.03527e+13	146
5.13498e+13	187
5.23469e+13	212
5.3344e+13	215
5.43411e+13	154
5.53382e+13	166
5.63353e+13	171
5.73323e+13	169
5.83294e+13	152
5.93265e+13	169
6.03236e+13	191
6.13207e+13	194
6.23178e+13	189
6.33148e+13	200
6.43119e+13	213
6.5309e+13	168
6.63061e+13	178
6.73032e+13	178
6.83003e+13	174
6.92973e+13	165
7.02944e+13	197
7.12915e+13	169
7.22886e+13	183
7.32857e+13	181
7.42828e+13	179
7.52799e+13	172
7.62769e+13	155
7.7274e+13	157
7.82711e+13	151
7.92682e+13	184
8.02653e+13	189
8.12624e+13	191
8.22594e+13	204
8.32565e+13	152
8.42536e+13	179
8.52507e+13	152
8.62478e+13	185
8.72449e+13	197
8.82419e+13	216
8.9239e+13	169
9.02361e+13	185
9.12332e+13	151
9.22303e+13	157
9.32274e+13	187
9.42245e+13	185
9.52215e+13	182
9.62186e+13	196
9.72157e+13	171
9.82128e+13	183
9.92099e+13	168
1.00207e+14	208
1.01204e+14	171
1.02201e+14	167
1.03198e+14	179
1.04195e+14	181
1.05192e+14	160
1.06189e+14	177
1.07187e+14	176
1.08184e+14	167
1.09181e+14	184
1.10178e+14	189
1.11175e+14	185
1.12172e+14	175
1.13169e+14	181
1.14166e+14	193
1.15163e+14	185
1.1616e+14	199
1.17157e+14	171
1.18154e+14	188
1.19152e+14	175
1.20149e+14	202
1.21146e+14	195
1.22143e+14	181
1.2314e+14	173
1.24137e+14	159
1.25134e+14	182
1.26131e+14	169
1.27128e+14	184
1.28125e+14	174
1.29122e+14	197
1.30119e+14	178
1.31117e+14	181
1.32114e+14	205
1.33111e+14	167
1.34108e+14	189
1.35105e+14	189
1.36102e+14	184
1.37099e+14	192
1.38096e+14	201
1.39093e+14	199
1.4009e+14	192
1.41087e+14	187
1.42084e+14	180
1.43082e+14	195
1.44079e+14	173
1.45076e+14	156
1.46073e+14	185
1.4707e+14	161
1.48067e+14	176
1.49064e+14	182
1.50061e+14	172
1.51058e+14	183
1.52055e+14	171
1.53052e+14	176
1.5405e+14	175
1.55047e+14	172
1.56044e+14	177
1.57041e+14	182
1.58038e+14	179
1.59035e+14	202
1.60032e+14	210
1.61029e+14	217
1.62026e+14	176
1.63023e+14	170
1.6402e+14	184
1.65017e+14	213
1.66015e+14	166
1.67012e+14	177
1.68009e+14	198
1.69006e+14	191
1.70003e+14	152
1.71e+14	178
1.71997e+14	170
1.72994e+14	172
1.73991e+14	185
1.74988e+14	164
1.75985e+14	206
1.76982e+14	185
1.7798e+14	176
1.78977e+14	172
1.79974e+14	188
1.80971e+14	185
1.81968e+14	178
1.82965e+14	176
1.83962e+14	178
1.84959e+14	181
1.85956e+14	171
1.86953e+14	206
1.8795e+14	157
1.88947e+14	189
1.89945e+14	189
1.90942e+14	181
1.91939e+14	174
1.92936e+14	196
1.93933e+14	167
1.9493e+14	179
1.95927e+14	176
1.96924e+14	190
1.97921e+14	188
1.98918e+14	163
1.99915e+14	175
2.00912e+14	169
2.0191e+14	164
2.02907e+14	204
2.03904e+14	168
2.04901e+14	181
2.05898e+14	169
2.06895e+14	156
2.07892e+14	195
2.08889e+14	142
2.09886e+14	173
2.10883e+14	172
2.1188e+14	209
2.12877e+14	171
2.13875e+14	179
2.14872e+14	166
2.15869e+14	178
2.16866e+14	172
2.17863e+14	191
2.1886e+14	157
2.19857e+14	189
2.20854e+14	182
2.21851e+14	207
2.22848e+14	192
2.23845e+14	194
2.24842e+14	202
2.2584e+14	176
2.26837e+14	190
2.27834e+14	174
2.28831e+14	186
2.29828e+14	161
2.30825e+14	165
2.31822e+14	202
2.32819e+14	178
2.33816e+14	200
2.34813e+14	142
2.3581e+14	179
2.36807e+14	178
2.37805e+14	190
2.38802e+14	185
2.39799e+14	170
2.40796e+14	174
2.41793e+14	176
2.4279e+14	217
2.43787e+14	195
2.44784e+14	180
2.45781e+14	199
2.46778e+14	191
2.47775e+14	178
2.48772e+14	179
2.4977e+14	185
2.50767e+14	172
2.51764e+14	196
2.52761e+14	170
2.53758e+14	176
2.54755e+14	170
2.55752e+14	185
2.56749e+14	170
2.57746e+14	176
2.58743e+14	209
2.5974e+14	170
2.60737e+14	195
2.61735e+14	209
2.62732e+14	190
2.63729e+14	192
2.64726e+14	185
2.65723e+14	175
2.6672e+14	172
2.67717e+14	188
2.68714e+14	178
2.69711e+14	181
2.70708e+14	166
2.71705e+14	200
2.72703e+14	193
2.737e+14	180
2.74697e+14	196
2.75694e+14	177
2.76691e+14	201
2.77688e+14	195
2.78685e+14	183
2.79682e+14	174
2.80679e+14	198
2.81676e+14	183
2.82673e+14	184
2.8367e+14	180
2.84668e+14	179
2.85665e+14	169
2.86662e+14	181
2.87659e+14	181
2.88656e+14	171
2.89653e+14	182
2.9065e+14	176
2.91647e+14	166
2.92644e+14	194
2.93641e+14	200
2.94638e+14	212
2.95635e+14	165
2.96633e+14	171
2.9763e+14	171
2.98627e+14	200
2.99624e+14	177
