Time [seconds]	Counts
4.98438e+11	238
1.49532e+12	236
2.49219e+12	249
3.48907e+12	262
4.48595e+12	250
5.48282e+12	265
6.4797e+12	262
7.47658e+12	246
8.47345e+12	256
9.47033e+12	245
1.04672e+13	242
1.14641e+13	241
1.2461e+13	250
1.34578e+13	241
1.44547e+13	268
1.54516e+13	249
1.64485e+13	249
1.74453e+13	231
1.84422e+13	230
1.94391e+13	251
2.0436e+13	248
2.14328e+13	246
2.24297e+13	232
2.34266e+13	245
2.44235e+13	259
2.54204e+13	254
2.64172e+13	236
2.74141e+13	257
2.8411e+13	269
2.94079e+13	256
3.04047e+13	278
3.14016e+13	203
3.23985e+13	264
3.33954e+13	247
3.43922e+13	249
3.53891e+13	286
3.6386e+13	233
3.73829e+13	255
3.83798e+13	253
3.93766e+13	233
4.03735e+13	260
4.13704e+13	270
4.23673e+13	232
4.33641e+13	275
4.4361e+13	247
4.53579e+13	254
4.63548e+13	275
4.73516e+13	248
4.83485e+13	265
4.93454e+13	233
5.03423e+13	228
5.13392e+13	221
5.2336e+13	249
5.33329e+13	272
5.43298e+13	261
5.53267e+13	237
5.63235e+13	266
5.73204e+13	235
5.83173e+13	243
5.93142e+13	253
6.0311e+13	271
6.13079e+13	259
6.23048e+13	249
6.33017e+13	237
6.42986e+13	246
6.52954e+13	241
6.62923e+13	279
6.72892e+13	218
6.82861e+13	264
6.92829e+13	256
7.02798e+13	227
7.12767e+13	246
7.22736e+13	218
7.32704e+13	238
7.42673e+13	234
7.52642e+13	256
7.62611e+13	263
7.72579e+13	238
7.82548e+13	267
7.92517e+13	237
8.02486e+13	276
8.12455e+13	250
8.22423e+13	288
8.32392e+13	239
8.42361e+13	246
8.5233e+13	239
8.62298e+13	250
8.72267e+13	268
8.82236e+13	248
8.92205e+13	241
9.02173e+13	235
9.12142e+13	274
9.22111e+13	245
9.3208e+13	247
9.42048e+13	230
9.52017e+13	250
9.61986e+13	263
9.71955e+13	269
9.81924e+13	249
9.91892e+13	257
1.00186e+14	261
1.01183e+14	250
1.0218e+14	232
1.03177e+14	240
1.04174e+14	265
1.0517e+14	246
1.06167e+14	247
1.07164e+14	241
1.08161e+14	243
1.09158e+14	236
1.10155e+14	230
1.11152e+14	265
1.12149e+14	239
1.13146e+14	270
1.14142e+14	284
1.15139e+14	253
1.16136e+14	249
1.17133e+14	209
1.1813e+14	241
1.19127e+14	250
1.20124e+14	246
1.21121e+14	245
1.22117e+14	236
1.23114e+14	228
1.24111e+14	210
1.25108e+14	229
1.26105e+14	264
1.27102e+14	238
1.28099e+14	257
1.29096e+14	251
1.30092e+14	245
1.31089e+14	234
1.32086e+14	245
1.33083e+14	250
1.3408e+14	240
1.35077e+14	262
1.36074e+14	263
1.37071e+14	258
1.38067e+14	242
1.39064e+14	245
1.40061e+14	248
1.41058e+14	237
1.42055e+14	213
1.43052e+14	251
1.44049e+14	286
1.45046e+14	264
1.46042e+14	252
1.47039e+14	257
1.48036e+14	240
1.49033e+14	226
1.5003e+14	269
1.51027e+14	242
1.52024e+14	267
1.53021e+14	258
1.54017e+14	252
1.55014e+14	261
1.56011e+14	249
1.57008e+14	237
1.58005e+14	244
1.59002e+14	241
1.59999e+14	265
1.60996e+14	228
1.61992e+14	250
1.62989e+14	271
1.63986e+14	264
1.64983e+14	250
1.6598e+14	244
1.66977e+14	234
1.67974e+14	271
1.68971e+14	261
1.69967e+14	224
1.70964e+14	260
1.71961e+14	241
1.72958e+14	219
1.73955e+14	235
1.74952e+14	252
1.75949e+14	257
1.76946e+14	210
1.77942e+14	279
1.78939e+14	240
1.79936e+14	235
1.80933e+14	277
1.8193e+14	239
1.82927e+14	227
1.83924e+14	260
1.84921e+14	234
1.85918e+14	247
1.86914e+14	267
1.87911e+14	222
1.88908e+14	263
1.89905e+14	256
1.90902e+14	268
1.91899e+14	248
1.92896e+14	222
1.93893e+14	239
1.94889e+14	236
1.95886e+14	216
1.96883e+14	238
1.9788e+14	272
1.98877e+14	237
1.99874e+14	235
2.00871e+14	263
2.01868e+14	226
2.02864e+14	261
2.03861e+14	240
2.04858e+14	255
2.05855e+14	255
2.06852e+14	256
2.07849e+14	253
2.08846e+14	266
2.09843e+14	244
2.10839e+14	222
2.11836e+14	251
2.12833e+14	245
2.1383e+14	272
2.14827e+14	264
2.15824e+14	252
2.16821e+14	265
2.17818e+14	234
2.18814e+14	215
2.19811e+14	244
2.20808e+14	243
2.21805e+14	269
2.22802e+14	260
2.23799e+14	252
2.24796e+14	238
2.25793e+14	265
2.26789e+14	231
2.27786e+14	194
2.28783e+14	249
2.2978e+14	263
2.30777e+14	248
2.31774e+14	245
2.32771e+14	262
2.33768e+14	256
2.34764e+14	249
2.35761e+14	262
2.36758e+14	242
2.37755e+14	208
2.38752e+14	272
2.39749e+14	266
2.40746e+14	227
2.41743e+14	257
2.42739e+14	239
2.43736e+14	250
2.44733e+14	253
2.4573e+14	224
2.46727e+14	237
2.47724e+14	266
2.48721e+14	269
2.49718e+14	252
2.50715e+14	276
2.51711e+14	242
2.52708e+14	231
2.53705e+14	264
2.54702e+14	256
2.55699e+14	249
2.56696e+14	235
2.57693e+14	249
2.5869e+14	255
2.59686e+14	258
2.60683e+14	223
2.6168e+14	252
2.62677e+14	272
2.63674e+14	258
2.64671e+14	256
2.65668e+14	223
2.66665e+14	232
2.67661e+14	242
2.68658e+14	251
2.69655e+14	251
2.70652e+14	257
2.71649e+14	265
2.72646e+14	258
2.73643e+14	235
2.7464e+14	291
2.75636e+14	249
2.76633e+14	250
2.7763e+14	243
2.78627e+14	246
2.79624e+14	261
2.80621e+14	245
2.81618e+14	268
2.82615e+14	226
2.83611e+14	262
2.84608e+14	260
2.85605e+14	255
2.86602e+14	219
2.87599e+14	248
2.88596e+14	255
2.89593e+14	253
2.9059e+14	239
2.91586e+14	246
2.92583e+14	246
2.9358e+14	262
2.94577e+14	239
2.95574e+14	241
2.96571e+14	234
2.97568e+14	231
2.98565e+14	266
2.99561e+14	241
