Time [seconds]	Counts
4.98484e+11	134
1.49545e+12	131
2.49242e+12	121
3.48939e+12	159
4.48636e+12	146
5.48333e+12	158
6.4803e+12	120
7.47726e+12	154
8.47423e+12	143
9.4712e+12	137
1.04682e+13	139
1.14651e+13	141
1.24621e+13	152
1.34591e+13	175
1.4456e+13	165
1.5453e+13	145
1.645e+13	160
1.74469e+13	156
1.84439e+13	139
1.94409e+13	170
2.04379e+13	143
2.14348e+13	142
2.24318e+13	171
2.34288e+13	154
2.44257e+13	157
2.54227e+13	146
2.64197e+13	137
2.74166e+13	132
2.84136e+13	165
2.94106e+13	135
3.04075e+13	165
3.14045e+13	135
3.24015e+13	172
3.33984e+13	136
3.43954e+13	150
3.53924e+13	161
3.63893e+13	142
3.73863e+13	142
3.83833e+13	164
3.93803e+13	139
4.03772e+13	151
4.13742e+13	152
4.23712e+13	151
4.33681e+13	137
4.43651e+13	148
4.53621e+13	153
4.6359e+13	134
4.7356e+13	155
4.8353e+13	132
4.93499e+13	138
5.03469e+13	129
5.13439e+13	157
5.23408e+13	148
5.33378e+13	138
5.43348e+13	153
5.53318e+13	142
5.63287e+13	160
5.73257e+13	167
5.83227e+13	157
5.93196e+13	156
6.03166e+13	160
6.13136e+13	134
6.23105e+13	142
6.33075e+13	152
6.43045e+13	159
6.53014e+13	153
6.62984e+13	150
6.72954e+13	145
6.82923e+13	149
6.92893e+13	124
7.02863e+13	138
7.12832e+13	140
7.22802e+13	131
7.32772e+13	152
7.42742e+13	160
7.52711e+13	145
7.62681e+13	153
7.72651e+13	152
7.8262e+13	134
7.9259e+13	144
8.0256e+13	157
8.12529e+13	174
8.22499e+13	156
8.32469e+13	145
8.42438e+13	158
8.52408e+13	157
8.62378e+13	170
8.72347e+13	149
8.82317e+13	150
8.92287e+13	144
9.02256e+13	171
9.12226e+13	144
9.22196e+13	143
9.32166e+13	156
9.42135e+13	137
9.52105e+13	149
9.62075e+13	149
9.72044e+13	164
9.82014e+13	159
9.91984e+13	141
1.00195e+14	160
1.01192e+14	148
1.02189e+14	146
1.03186e+14	131
1.04183e+14	159
1.0518e+14	155
1.06177e+14	139
1.07174e+14	160
1.08171e+14	158
1.09168e+14	135
1.10165e+14	152
1.11162e+14	161
1.12159e+14	132
1.13156e+14	125
1.14153e+14	159
1.1515e+14	160
1.16147e+14	160
1.17144e+14	142
1.18141e+14	160
1.19138e+14	144
1.20135e+14	159
1.21132e+14	151
1.22129e+14	156
1.23126e+14	158
1.24123e+14	165
1.2512e+14	167
1.26117e+14	157
1.27113e+14	151
1.2811e+14	148
1.29107e+14	129
1.30104e+14	158
1.31101e+14	156
1.32098e+14	151
1.33095e+14	161
1.34092e+14	155
1.35089e+14	147
1.36086e+14	151
1.37083e+14	182
1.3808e+14	140
1.39077e+14	131
1.40074e+14	147
1.41071e+14	145
1.42068e+14	160
1.43065e+14	137
1.44062e+14	145
1.45059e+14	152
1.46056e+14	146
1.47053e+14	145
1.4805e+14	158
1.49047e+14	143
1.50044e+14	131
1.51041e+14	158
1.52038e+14	152
1.53035e+14	143
1.54032e+14	144
1.55029e+14	149
1.56026e+14	169
1.57023e+14	156
1.5802e+14	135
1.59016e+14	149
1.60013e+14	131
1.6101e+14	148
1.62007e+14	147
1.63004e+14	155
1.64001e+14	129
1.64998e+14	140
1.65995e+14	172
1.66992e+14	141
1.67989e+14	161
1.68986e+14	164
1.69983e+14	157
1.7098e+14	147
1.71977e+14	124
1.72974e+14	140
1.73971e+14	168
1.74968e+14	150
1.75965e+14	136
1.76962e+14	129
1.77959e+14	151
1.78956e+14	149
1.79953e+14	139
1.8095e+14	144
1.81947e+14	142
1.82944e+14	129
1.83941e+14	149
1.84938e+14	150
1.85935e+14	177
1.86932e+14	148
1.87929e+14	153
1.88926e+14	159
1.89922e+14	156
1.90919e+14	157
1.91916e+14	141
1.92913e+14	138
1.9391e+14	144
1.94907e+14	126
1.95904e+14	141
1.96901e+14	142
1.97898e+14	154
1.98895e+14	155
1.99892e+14	164
2.00889e+14	142
2.01886e+14	144
2.02883e+14	154
2.0388e+14	146
2.04877e+14	144
2.05874e+14	126
2.06871e+14	160
2.07868e+14	140
2.08865e+14	169
2.09862e+14	147
2.10859e+14	123
2.11856e+14	161
2.12853e+14	173
2.1385e+14	159
2.14847e+14	152
2.15844e+14	151
2.16841e+14	158
2.17838e+14	146
2.18835e+14	160
2.19832e+14	144
2.20829e+14	140
2.21825e+14	144
2.22822e+14	136
2.23819e+14	134
2.24816e+14	141
2.25813e+14	140
2.2681e+14	155
2.27807e+14	133
2.28804e+14	161
2.29801e+14	147
2.30798e+14	134
2.31795e+14	135
2.32792e+14	141
2.33789e+14	146
2.34786e+14	155
2.35783e+14	142
2.3678e+14	140
2.37777e+14	144
2.38774e+14	141
2.39771e+14	149
2.40768e+14	174
2.41765e+14	162
2.42762e+14	157
2.43759e+14	185
2.44756e+14	165
2.45753e+14	167
2.4675e+14	159
2.47747e+14	153
2.48744e+14	138
2.49741e+14	159
2.50738e+14	155
2.51735e+14	157
2.52732e+14	152
2.53728e+14	158
2.54725e+14	149
2.55722e+14	142
2.56719e+14	141
2.57716e+14	145
2.58713e+14	153
2.5971e+14	132
2.60707e+14	145
2.61704e+14	173
2.62701e+14	129
2.63698e+14	133
2.64695e+14	166
2.65692e+14	164
2.66689e+14	140
2.67686e+14	145
2.68683e+14	164
2.6968e+14	143
2.70677e+14	148
2.71674e+14	143
2.72671e+14	165
2.73668e+14	139
2.74665e+14	140
2.75662e+14	168
2.76659e+14	137
2.77656e+14	159
2.78653e+14	166
2.7965e+14	129
2.80647e+14	159
2.81644e+14	140
2.82641e+14	136
2.83638e+14	172
2.84634e+14	151
2.85631e+14	146
2.86628e+14	149
2.87625e+14	151
2.88622e+14	148
2.89619e+14	142
2.90616e+14	153
2.91613e+14	164
2.9261e+14	134
2.93607e+14	148
2.94604e+14	141
2.95601e+14	147
2.96598e+14	163
2.97595e+14	147
2.98592e+14	174
2.99589e+14	141
