Time [seconds]	Counts
4.9852e+11	158
1.49556e+12	229
2.4926e+12	181
3.48964e+12	165
4.48668e+12	200
5.48372e+12	201
6.48076e+12	180
7.4778e+12	185
8.47484e+12	178
9.47188e+12	175
1.04689e+13	175
1.1466e+13	190
1.2463e+13	177
1.346e+13	179
1.44571e+13	182
1.54541e+13	173
1.64512e+13	197
1.74482e+13	187
1.84452e+13	178
1.94423e+13	184
2.04393e+13	177
2.14364e+13	181
2.24334e+13	189
2.34304e+13	187
2.44275e+13	214
2.54245e+13	201
2.64216e+13	207
2.74186e+13	210
2.84156e+13	167
2.94127e+13	191
3.04097e+13	193
3.14068e+13	195
3.24038e+13	188
3.34008e+13	186
3.43979e+13	210
3.53949e+13	160
3.6392e+13	190
3.7389e+13	191
3.8386e+13	202
3.93831e+13	191
4.03801e+13	180
4.13772e+13	180
4.23742e+13	194
4.33712e+13	209
4.43683e+13	177
4.53653e+13	192
4.63624e+13	190
4.73594e+13	160
4.83564e+13	199
4.93535e+13	203
5.03505e+13	160
5.13476e+13	192
5.23446e+13	210
5.33416e+13	194
5.43387e+13	177
5.53357e+13	192
5.63328e+13	173
5.73298e+13	179
5.83268e+13	176
5.93239e+13	198
6.03209e+13	179
6.1318e+13	189
6.2315e+13	180
6.3312e+13	191
6.43091e+13	204
6.53061e+13	192
6.63032e+13	165
6.73002e+13	182
6.82972e+13	182
6.92943e+13	179
7.02913e+13	161
7.12884e+13	183
7.22854e+13	192
7.32824e+13	178
7.42795e+13	187
7.52765e+13	186
7.62736e+13	199
7.72706e+13	205
7.82676e+13	175
7.92647e+13	197
8.02617e+13	185
8.12588e+13	203
8.22558e+13	192
8.32528e+13	186
8.42499e+13	198
8.52469e+13	184
8.62439e+13	191
8.7241e+13	172
8.8238e+13	191
8.92351e+13	173
9.02321e+13	181
9.12291e+13	181
9.22262e+13	194
9.32232e+13	194
9.42203e+13	198
9.52173e+13	205
9.62143e+13	181
9.72114e+13	193
9.82084e+13	177
9.92055e+13	192
1.00203e+14	175
1.012e+14	184
1.02197e+14	178
1.03194e+14	194
1.04191e+14	193
1.05188e+14	213
1.06185e+14	184
1.07182e+14	180
1.08179e+14	182
1.09176e+14	191
1.10173e+14	187
1.1117e+14	212
1.12167e+14	180
1.13164e+14	179
1.14161e+14	182
1.15158e+14	213
1.16155e+14	165
1.17152e+14	152
1.18149e+14	205
1.19146e+14	178
1.20143e+14	199
1.2114e+14	175
1.22137e+14	188
1.23134e+14	196
1.24131e+14	173
1.25129e+14	188
1.26126e+14	157
1.27123e+14	171
1.2812e+14	194
1.29117e+14	183
1.30114e+14	152
1.31111e+14	173
1.32108e+14	196
1.33105e+14	188
1.34102e+14	186
1.35099e+14	180
1.36096e+14	178
1.37093e+14	188
1.3809e+14	191
1.39087e+14	173
1.40084e+14	183
1.41081e+14	219
1.42078e+14	202
1.43075e+14	200
1.44072e+14	176
1.45069e+14	165
1.46066e+14	171
1.47063e+14	188
1.4806e+14	190
1.49057e+14	193
1.50054e+14	203
1.51052e+14	196
1.52049e+14	185
1.53046e+14	206
1.54043e+14	195
1.5504e+14	193
1.56037e+14	194
1.57034e+14	220
1.58031e+14	190
1.59028e+14	181
1.60025e+14	191
1.61022e+14	187
1.62019e+14	199
1.63016e+14	185
1.64013e+14	170
1.6501e+14	209
1.66007e+14	198
1.67004e+14	210
1.68001e+14	197
1.68998e+14	186
1.69995e+14	207
1.70992e+14	177
1.71989e+14	180
1.72986e+14	190
1.73983e+14	199
1.74981e+14	181
1.75978e+14	221
1.76975e+14	174
1.77972e+14	213
1.78969e+14	180
1.79966e+14	180
1.80963e+14	171
1.8196e+14	208
1.82957e+14	166
1.83954e+14	203
1.84951e+14	196
1.85948e+14	192
1.86945e+14	169
1.87942e+14	180
1.88939e+14	183
1.89936e+14	204
1.90933e+14	173
1.9193e+14	221
1.92927e+14	198
1.93924e+14	193
1.94921e+14	171
1.95918e+14	178
1.96915e+14	182
1.97912e+14	202
1.98909e+14	189
1.99907e+14	202
2.00904e+14	228
2.01901e+14	195
2.02898e+14	210
2.03895e+14	184
2.04892e+14	196
2.05889e+14	201
2.06886e+14	194
2.07883e+14	194
2.0888e+14	198
2.09877e+14	184
2.10874e+14	192
2.11871e+14	184
2.12868e+14	190
2.13865e+14	203
2.14862e+14	189
2.15859e+14	185
2.16856e+14	195
2.17853e+14	187
2.1885e+14	177
2.19847e+14	175
2.20844e+14	182
2.21841e+14	194
2.22838e+14	203
2.23835e+14	176
2.24832e+14	210
2.2583e+14	190
2.26827e+14	178
2.27824e+14	190
2.28821e+14	178
2.29818e+14	208
2.30815e+14	182
2.31812e+14	177
2.32809e+14	182
2.33806e+14	199
2.34803e+14	195
2.358e+14	203
2.36797e+14	173
2.37794e+14	190
2.38791e+14	185
2.39788e+14	197
2.40785e+14	170
2.41782e+14	195
2.42779e+14	207
2.43776e+14	188
2.44773e+14	173
2.4577e+14	176
2.46767e+14	214
2.47764e+14	198
2.48761e+14	182
2.49758e+14	182
2.50756e+14	188
2.51753e+14	189
2.5275e+14	205
2.53747e+14	188
2.54744e+14	205
2.55741e+14	207
