Time [seconds]	Counts
4.9852e+11	107
1.49556e+12	145
2.4926e+12	116
3.48964e+12	116
4.48668e+12	118
5.48372e+12	115
6.48076e+12	110
7.4778e+12	122
8.47484e+12	127
9.47188e+12	129
1.04689e+13	123
1.1466e+13	126
1.2463e+13	117
1.346e+13	134
1.44571e+13	130
1.54541e+13	127
1.64512e+13	122
1.74482e+13	106
1.84452e+13	119
1.94423e+13	93
2.04393e+13	115
2.14364e+13	95
2.24334e+13	124
2.34304e+13	107
2.44275e+13	129
2.54245e+13	130
2.64216e+13	105
2.74186e+13	115
2.84156e+13	128
2.94127e+13	127
3.04097e+13	124
3.14068e+13	122
3.24038e+13	134
3.34008e+13	133
3.43979e+13	114
3.53949e+13	117
3.6392e+13	110
3.7389e+13	107
3.8386e+13	108
3.93831e+13	129
4.03801e+13	120
4.13772e+13	124
4.23742e+13	133
4.33712e+13	135
4.43683e+13	133
4.53653e+13	129
4.63624e+13	118
4.73594e+13	125
4.83564e+13	123
4.93535e+13	115
5.03505e+13	121
5.13476e+13	102
5.23446e+13	118
5.33416e+13	112
5.43387e+13	115
5.53357e+13	135
5.63328e+13	118
5.73298e+13	119
5.83268e+13	124
5.93239e+13	114
6.03209e+13	114
6.1318e+13	115
6.2315e+13	120
6.3312e+13	145
6.43091e+13	127
6.53061e+13	142
6.63032e+13	127
6.73002e+13	131
6.82972e+13	109
6.92943e+13	115
7.02913e+13	125
7.12884e+13	107
7.22854e+13	109
7.32824e+13	110
7.42795e+13	109
7.52765e+13	113
7.62736e+13	109
7.72706e+13	120
7.82676e+13	117
7.92647e+13	134
8.02617e+13	142
8.12588e+13	123
8.22558e+13	135
8.32528e+13	122
8.42499e+13	86
8.52469e+13	105
8.62439e+13	123
8.7241e+13	116
8.8238e+13	116
8.92351e+13	145
9.02321e+13	137
9.12291e+13	129
9.22262e+13	106
9.32232e+13	117
9.42203e+13	112
9.52173e+13	111
9.62143e+13	124
9.72114e+13	120
9.82084e+13	137
9.92055e+13	125
1.00203e+14	117
1.012e+14	107
1.02197e+14	124
1.03194e+14	96
1.04191e+14	120
1.05188e+14	129
1.06185e+14	117
