Time [seconds]	Counts
4.98514e+11	165
1.49554e+12	171
2.49257e+12	181
3.4896e+12	188
4.48662e+12	190
5.48365e+12	172
6.48068e+12	156
7.47771e+12	185
8.47473e+12	193
9.47176e+12	172
1.04688e+13	191
1.14658e+13	188
1.24628e+13	185
1.34599e+13	167
1.44569e+13	165
1.54539e+13	176
1.6451e+13	187
1.7448e+13	185
1.8445e+13	179
1.9442e+13	189
2.04391e+13	185
2.14361e+13	191
2.24331e+13	202
2.34301e+13	204
2.44272e+13	188
2.54242e+13	176
2.64212e+13	192
2.74183e+13	186
2.84153e+13	189
2.94123e+13	197
3.04093e+13	211
3.14064e+13	191
3.24034e+13	178
3.34004e+13	203
3.43975e+13	191
3.53945e+13	194
3.63915e+13	181
3.73885e+13	200
3.83856e+13	204
3.93826e+13	169
4.03796e+13	209
4.13766e+13	168
4.23737e+13	181
4.33707e+13	201
4.43677e+13	193
4.53648e+13	186
4.63618e+13	174
4.73588e+13	173
4.83558e+13	175
4.93529e+13	164
5.03499e+13	160
5.13469e+13	186
5.23439e+13	177
5.3341e+13	166
5.4338e+13	177
5.5335e+13	192
5.63321e+13	205
5.73291e+13	173
5.83261e+13	204
5.93231e+13	205
6.03202e+13	157
6.13172e+13	174
6.23142e+13	209
6.33113e+13	204
6.43083e+13	200
6.53053e+13	188
6.63023e+13	188
6.72994e+13	171
6.82964e+13	189
6.92934e+13	166
7.02904e+13	205
7.12875e+13	192
7.22845e+13	200
7.32815e+13	167
7.42786e+13	172
7.52756e+13	179
7.62726e+13	187
7.72696e+13	171
7.82667e+13	188
7.92637e+13	205
8.02607e+13	160
8.12578e+13	222
8.22548e+13	223
8.32518e+13	195
8.42488e+13	183
8.52459e+13	171
8.62429e+13	169
8.72399e+13	196
8.82369e+13	167
8.9234e+13	201
9.0231e+13	199
9.1228e+13	181
9.22251e+13	195
9.32221e+13	182
9.42191e+13	195
9.52161e+13	187
9.62132e+13	186
9.72102e+13	174
9.82072e+13	173
9.92042e+13	196
1.00201e+14	193
1.01198e+14	179
1.02195e+14	195
1.03192e+14	186
1.04189e+14	183
1.05186e+14	195
1.06183e+14	193
1.0718e+14	172
1.08177e+14	160
1.09175e+14	189
1.10172e+14	197
1.11169e+14	166
1.12166e+14	203
1.13163e+14	190
1.1416e+14	181
1.15157e+14	177
1.16154e+14	184
1.17151e+14	176
1.18148e+14	188
1.19145e+14	203
1.20142e+14	180
1.21139e+14	186
1.22136e+14	180
1.23133e+14	207
1.2413e+14	189
1.25127e+14	181
1.26124e+14	180
1.27121e+14	187
1.28118e+14	175
1.29115e+14	196
1.30112e+14	175
1.31109e+14	183
1.32106e+14	186
1.33103e+14	190
1.341e+14	208
1.35097e+14	176
1.36094e+14	193
1.37091e+14	184
1.38088e+14	208
1.39085e+14	189
1.40082e+14	176
1.41079e+14	178
1.42076e+14	186
1.43073e+14	182
1.4407e+14	177
1.45068e+14	205
1.46065e+14	179
1.47062e+14	176
1.48059e+14	182
1.49056e+14	159
1.50053e+14	188
1.5105e+14	184
1.52047e+14	163
1.53044e+14	181
1.54041e+14	192
1.55038e+14	187
1.56035e+14	171
1.57032e+14	190
1.58029e+14	193
1.59026e+14	196
1.60023e+14	185
1.6102e+14	175
1.62017e+14	177
1.63014e+14	177
1.64011e+14	208
1.65008e+14	191
1.66005e+14	190
1.67002e+14	188
1.67999e+14	178
1.68996e+14	193
1.69993e+14	175
1.7099e+14	213
1.71987e+14	182
1.72984e+14	149
1.73981e+14	185
1.74978e+14	203
1.75975e+14	166
1.76972e+14	194
1.77969e+14	182
1.78966e+14	182
1.79963e+14	168
1.80961e+14	186
1.81958e+14	188
1.82955e+14	187
1.83952e+14	203
1.84949e+14	183
1.85946e+14	174
1.86943e+14	188
1.8794e+14	198
1.88937e+14	167
1.89934e+14	176
1.90931e+14	186
1.91928e+14	180
1.92925e+14	161
1.93922e+14	147
1.94919e+14	184
1.95916e+14	167
1.96913e+14	183
1.9791e+14	211
1.98907e+14	185
1.99904e+14	184
2.00901e+14	205
2.01898e+14	184
2.02895e+14	175
2.03892e+14	192
2.04889e+14	187
2.05886e+14	186
2.06883e+14	162
2.0788e+14	178
2.08877e+14	185
2.09874e+14	178
2.10871e+14	180
2.11868e+14	204
2.12865e+14	181
2.13862e+14	159
2.14859e+14	202
2.15856e+14	172
2.16854e+14	181
2.17851e+14	172
2.18848e+14	175
2.19845e+14	177
2.20842e+14	162
2.21839e+14	200
2.22836e+14	179
2.23833e+14	179
2.2483e+14	175
2.25827e+14	151
2.26824e+14	202
2.27821e+14	172
2.28818e+14	223
2.29815e+14	199
2.30812e+14	192
2.31809e+14	169
2.32806e+14	199
2.33803e+14	203
2.348e+14	188
2.35797e+14	190
2.36794e+14	168
2.37791e+14	226
2.38788e+14	188
2.39785e+14	174
2.40782e+14	166
2.41779e+14	173
2.42776e+14	179
2.43773e+14	204
2.4477e+14	197
2.45767e+14	164
2.46764e+14	173
2.47761e+14	160
2.48758e+14	183
2.49755e+14	201
2.50752e+14	220
2.51749e+14	175
2.52746e+14	175
2.53744e+14	182
2.54741e+14	210
2.55738e+14	188
2.56735e+14	198
2.57732e+14	167
2.58729e+14	190
2.59726e+14	197
2.60723e+14	183
2.6172e+14	199
2.62717e+14	171
