Time [seconds]	Counts
4.98516e+11	180
1.49555e+12	175
2.49258e+12	186
3.48961e+12	196
4.48665e+12	212
5.48368e+12	172
6.48071e+12	159
7.47775e+12	192
8.47478e+12	176
9.47181e+12	171
1.04688e+13	142
1.14659e+13	168
1.24629e+13	155
1.34599e+13	144
1.4457e+13	181
1.5454e+13	148
1.6451e+13	196
1.74481e+13	185
1.84451e+13	193
1.94421e+13	173
2.04392e+13	190
2.14362e+13	180
2.24332e+13	166
2.34303e+13	171
2.44273e+13	160
2.54243e+13	165
2.64214e+13	191
2.74184e+13	168
2.84154e+13	172
2.94125e+13	177
3.04095e+13	168
3.14065e+13	175
3.24036e+13	230
3.34006e+13	178
3.43976e+13	209
3.53947e+13	185
3.63917e+13	185
3.73887e+13	189
3.83858e+13	156
3.93828e+13	183
4.03798e+13	156
4.13769e+13	193
4.23739e+13	163
4.33709e+13	137
4.4368e+13	178
4.5365e+13	187
4.6362e+13	158
4.73591e+13	173
4.83561e+13	175
4.93531e+13	154
5.03502e+13	164
5.13472e+13	168
5.23442e+13	164
5.33413e+13	169
5.43383e+13	167
5.53353e+13	165
5.63324e+13	165
5.73294e+13	185
5.83264e+13	181
5.93234e+13	172
6.03205e+13	165
6.13175e+13	212
6.23145e+13	155
6.33116e+13	172
6.43086e+13	170
6.53056e+13	205
6.63027e+13	168
6.72997e+13	170
6.82967e+13	177
6.92938e+13	158
7.02908e+13	175
7.12878e+13	172
7.22849e+13	188
7.32819e+13	190
7.42789e+13	182
7.5276e+13	156
7.6273e+13	167
7.727e+13	168
7.82671e+13	168
7.92641e+13	207
8.02611e+13	171
8.12582e+13	192
8.22552e+13	163
8.32522e+13	160
8.42493e+13	156
8.52463e+13	165
8.62433e+13	185
8.72404e+13	155
8.82374e+13	164
8.92344e+13	150
9.02315e+13	189
9.12285e+13	208
9.22255e+13	165
9.32226e+13	180
9.42196e+13	180
9.52166e+13	163
9.62137e+13	173
9.72107e+13	148
9.82077e+13	157
9.92048e+13	177
1.00202e+14	159
1.01199e+14	181
1.02196e+14	151
1.03193e+14	185
1.0419e+14	190
1.05187e+14	153
1.06184e+14	167
1.07181e+14	174
1.08178e+14	160
1.09175e+14	165
1.10172e+14	173
1.11169e+14	162
1.12166e+14	156
1.13163e+14	176
1.1416e+14	176
1.15157e+14	179
1.16154e+14	164
1.17151e+14	174
1.18148e+14	180
1.19145e+14	174
1.20142e+14	184
1.21139e+14	167
1.22137e+14	181
1.23134e+14	169
1.24131e+14	180
1.25128e+14	174
1.26125e+14	188
1.27122e+14	153
1.28119e+14	183
1.29116e+14	170
1.30113e+14	173
1.3111e+14	180
1.32107e+14	188
1.33104e+14	164
1.34101e+14	184
1.35098e+14	168
1.36095e+14	171
1.37092e+14	158
1.38089e+14	203
1.39086e+14	158
1.40083e+14	152
1.4108e+14	167
1.42077e+14	180
1.43074e+14	160
1.44071e+14	169
1.45068e+14	170
1.46065e+14	178
1.47062e+14	176
1.48059e+14	206
1.49056e+14	182
1.50053e+14	180
1.5105e+14	182
1.52047e+14	173
1.53045e+14	175
1.54042e+14	172
1.55039e+14	199
1.56036e+14	163
1.57033e+14	188
1.5803e+14	170
1.59027e+14	197
1.60024e+14	167
1.61021e+14	162
1.62018e+14	166
1.63015e+14	186
1.64012e+14	175
1.65009e+14	147
1.66006e+14	147
1.67003e+14	173
1.68e+14	183
1.68997e+14	155
1.69994e+14	144
1.70991e+14	164
1.71988e+14	152
1.72985e+14	172
1.73982e+14	149
1.74979e+14	165
1.75976e+14	170
1.76973e+14	166
1.7797e+14	169
1.78967e+14	173
1.79964e+14	158
1.80961e+14	174
1.81958e+14	167
1.82956e+14	153
1.83953e+14	170
1.8495e+14	158
1.85947e+14	193
1.86944e+14	158
1.87941e+14	168
1.88938e+14	190
1.89935e+14	156
1.90932e+14	180
1.91929e+14	175
1.92926e+14	166
1.93923e+14	194
1.9492e+14	145
1.95917e+14	182
1.96914e+14	176
1.97911e+14	155
1.98908e+14	174
1.99905e+14	168
2.00902e+14	180
2.01899e+14	164
2.02896e+14	165
2.03893e+14	177
2.0489e+14	176
2.05887e+14	172
2.06884e+14	148
2.07881e+14	183
2.08878e+14	201
2.09875e+14	162
2.10872e+14	183
2.11869e+14	177
2.12866e+14	157
2.13864e+14	167
2.14861e+14	162
2.15858e+14	180
2.16855e+14	155
2.17852e+14	172
2.18849e+14	165
2.19846e+14	191
2.20843e+14	172
2.2184e+14	173
2.22837e+14	191
2.23834e+14	184
2.24831e+14	179
2.25828e+14	164
2.26825e+14	154
2.27822e+14	180
2.28819e+14	172
2.29816e+14	161
2.30813e+14	176
2.3181e+14	169
2.32807e+14	163
2.33804e+14	164
2.34801e+14	158
2.35798e+14	165
2.36795e+14	168
2.37792e+14	152
2.38789e+14	179
2.39786e+14	171
2.40783e+14	149
2.4178e+14	172
2.42777e+14	184
2.43775e+14	190
2.44772e+14	179
2.45769e+14	188
2.46766e+14	180
2.47763e+14	151
2.4876e+14	173
2.49757e+14	165
2.50754e+14	188
2.51751e+14	155
2.52748e+14	151
2.53745e+14	157
2.54742e+14	177
2.55739e+14	180
2.56736e+14	170
2.57733e+14	207
2.5873e+14	133
2.59727e+14	168
2.60724e+14	170
2.61721e+14	196
2.62718e+14	180
2.63715e+14	156
2.64712e+14	191
2.65709e+14	160
2.66706e+14	194
2.67703e+14	173
2.687e+14	161
2.69697e+14	165
2.70694e+14	177
2.71691e+14	153
2.72688e+14	159
2.73685e+14	191
2.74683e+14	189
2.7568e+14	141
2.76677e+14	179
2.77674e+14	172
2.78671e+14	164
2.79668e+14	151
2.80665e+14	162
2.81662e+14	170
2.82659e+14	179
2.83656e+14	185
2.84653e+14	170
2.8565e+14	148
2.86647e+14	181
2.87644e+14	179
2.88641e+14	162
2.89638e+14	171
2.90635e+14	174
2.91632e+14	162
2.92629e+14	168
2.93626e+14	180
2.94623e+14	161
2.9562e+14	157
2.96617e+14	158
2.97614e+14	134
2.98611e+14	156
2.99608e+14	179
