Time [seconds]	Counts
4.98494e+11	113
1.49548e+12	131
2.49247e+12	149
3.48945e+12	136
4.48644e+12	112
5.48343e+12	108
6.48042e+12	103
7.4774e+12	90
8.47439e+12	125
9.47138e+12	111
1.04684e+13	135
1.14654e+13	120
1.24623e+13	119
1.34593e+13	114
1.44563e+13	118
1.54533e+13	110
1.64503e+13	110
1.74473e+13	125
1.84443e+13	124
1.94412e+13	114
2.04382e+13	109
2.14352e+13	111
2.24322e+13	104
2.34292e+13	109
2.44262e+13	113
2.54232e+13	123
2.64202e+13	115
2.74171e+13	117
2.84141e+13	134
2.94111e+13	118
3.04081e+13	117
3.14051e+13	136
3.24021e+13	124
3.33991e+13	124
3.43961e+13	109
3.5393e+13	109
3.639e+13	122
3.7387e+13	125
3.8384e+13	114
3.9381e+13	132
4.0378e+13	138
4.1375e+13	106
4.23719e+13	118
4.33689e+13	127
4.43659e+13	98
4.53629e+13	104
4.63599e+13	124
4.73569e+13	110
4.83539e+13	122
4.93509e+13	106
5.03478e+13	106
5.13448e+13	125
5.23418e+13	114
5.33388e+13	115
5.43358e+13	125
5.53328e+13	107
5.63298e+13	112
5.73268e+13	116
5.83237e+13	129
5.93207e+13	117
6.03177e+13	118
6.13147e+13	119
6.23117e+13	123
6.33087e+13	120
6.43057e+13	131
6.53026e+13	123
6.62996e+13	125
6.72966e+13	138
6.82936e+13	104
6.92906e+13	128
7.02876e+13	121
7.12846e+13	123
7.22816e+13	116
7.32785e+13	110
7.42755e+13	111
7.52725e+13	110
7.62695e+13	117
7.72665e+13	112
7.82635e+13	117
7.92605e+13	125
8.02575e+13	120
8.12544e+13	117
8.22514e+13	129
8.32484e+13	126
8.42454e+13	119
8.52424e+13	122
8.62394e+13	133
8.72364e+13	112
8.82334e+13	115
8.92303e+13	132
9.02273e+13	146
9.12243e+13	119
9.22213e+13	117
9.32183e+13	111
9.42153e+13	111
9.52123e+13	104
9.62092e+13	117
9.72062e+13	102
9.82032e+13	105
9.92002e+13	113
1.00197e+14	116
1.01194e+14	112
1.02191e+14	131
1.03188e+14	142
1.04185e+14	117
1.05182e+14	116
1.06179e+14	112
1.07176e+14	126
1.08173e+14	103
1.0917e+14	133
1.10167e+14	118
1.11164e+14	117
1.12161e+14	116
1.13158e+14	114
1.14155e+14	117
1.15152e+14	115
1.16149e+14	111
1.17146e+14	115
1.18143e+14	111
1.1914e+14	119
1.20137e+14	111
1.21134e+14	133
1.22131e+14	111
